type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
SNORA65	gene	snoRNA	SNORA65	ENSG00000201302.1	chr9	0.0633880593068223	2.35021147914418	0.573462070590232	0.567001420917748	0.619145810599769	-6.64733018435473
PMS2P4	gene	transcribed_unprocessed_pseudogene	PMS2P4	ENSG00000067601.7	chr7	-0.0508765433865204	4.3781162929966	-0.906343747894955	0.365887363943343	0.422658796160931	-6.64746649470549
BRCA1	gene	protein_coding	BRCA1	ENSG00000012048.20	chr17	0.0317478354321485	2.36133558408525	0.413730083410247	0.679532501602804	0.723387694771219	-6.64760618466416
STOX1	gene	protein_coding	STOX1	ENSG00000165730.14	chr10	-0.101201375742735	5.01384575756626	-0.918699658298765	0.359402735836913	0.416076730248957	-6.64822175782894
TBC1D23	gene	protein_coding	TBC1D23	ENSG00000036054.12	chr3	-0.0329914181306412	4.5286386471298	-0.908749744208456	0.36461891302995	0.421432663756486	-6.64830002690311
RP4-568B10.1	gene	TEC	RP4-568B10.1	ENSG00000280439.1	chr7	-0.125313139435471	3.54113073289193	-0.864210940937627	0.388547937034684	0.445472471045373	-6.64847133875935
SLED1	gene	transcribed_processed_pseudogene	SLED1	ENSG00000249138.1	chr4	-0.00484824575767301	1.35899338605962	-0.0419363205117976	0.966592940513595	0.973472260230099	-6.64872244890008
PIN4P1	gene	processed_pseudogene	PIN4P1	ENSG00000227973.1	chr15	-0.0258724136277182	1.63338132625757	-0.266216351291515	0.790357605868508	0.823090421036041	-6.64897640133548
GBX2	gene	protein_coding	GBX2	ENSG00000168505.6	chr2	-0.0207503057346858	1.30547867223886	-0.20274006040786	0.839552400220765	0.866072075360238	-6.64915154041593
PALM2	gene	protein_coding	PALM2	ENSG00000243444.7	chr9	-0.0592067671522587	2.84321721715137	-0.643683158975966	0.520547272264602	0.575468699300153	-6.64919857473885
TXNDC12	gene	protein_coding	TXNDC12	ENSG00000117862.11	chr1	-0.0294340688171575	5.46945569389059	-0.907912273750154	0.365060116270557	0.421863428748107	-6.64923411791941
CNOT2	gene	protein_coding	CNOT2	ENSG00000111596.11	chr12	0.0289478192009289	3.88520617845495	0.847597206211261	0.397715266998886	0.454868257701448	-6.6493671332535
AC006942.4	gene	antisense	AC006942.4	ENSG00000269194.1	chr19	0.0436385846231055	2.52730999873276	0.523300240228969	0.601367378979088	0.651320705598344	-6.64939037018988
KLC4	gene	protein_coding	KLC4	ENSG00000137171.14	chr6	-0.0354150322946012	4.9167653250592	-0.91699332921729	0.360293895208909	0.416969150115873	-6.64948657887949
DDX43	gene	protein_coding	DDX43	ENSG00000080007.7	chr6	-0.0221133108410183	1.52762480918204	-0.213281047660209	0.831333535126763	0.858762463691055	-6.64956771626094
TSTD1	gene	protein_coding	TSTD1	ENSG00000215845.10	chr1	0.0956678350339635	5.98645200985371	0.873345975789636	0.383563010603509	0.440629304876688	-6.64969439341246
PRKAB1	gene	protein_coding	PRKAB1	ENSG00000111725.10	chr12	-0.0372144277445727	4.7764995962129	-0.913332710090179	0.362210427305256	0.418928489082376	-6.64984366627662
GJA9	gene	protein_coding	GJA9	ENSG00000131233.9	chr1	0.0262139715739454	1.7798869233315	0.271106408903283	0.786599772720928	0.819683590470283	-6.6499401171701
WFDC3	gene	protein_coding	WFDC3	ENSG00000124116.18	chr20	-0.0342181822422849	1.7663224445829	-0.317089354151756	0.751519546003461	0.78866763950415	-6.65027993897977
RAP2C	gene	protein_coding	RAP2C	ENSG00000123728.9	chrX	-0.0436093755608695	4.60303411102204	-0.904062234838665	0.367092747049457	0.423841022808678	-6.65044783583194
DYNLL1	gene	protein_coding	DYNLL1	ENSG00000088986.10	chr12	-0.0623813203288552	8.75967533200901	-0.657364032970743	0.511732337611414	0.567063571419462	-6.65058440421263
THAP2	gene	protein_coding	THAP2	ENSG00000173451.6	chr12	-0.0426631402673276	3.07412466841746	-0.630007557519554	0.529436969591221	0.583525486064758	-6.65058500972525
PRRC2C	gene	protein_coding	PRRC2C	ENSG00000117523.15	chr1	-0.0516633956693369	5.67181606589563	-0.899925439268061	0.369284677248545	0.425956298177457	-6.65074345705394
SLC28A3	gene	protein_coding	SLC28A3	ENSG00000197506.7	chr9	0.00457322364380536	1.03466850636158	0.0498529782681158	0.960291253247696	0.967849469408303	-6.65083332544761
KRR1P1	gene	processed_pseudogene	KRR1P1	ENSG00000237672.1	chr13	-0.0212694381510392	1.52862421815543	-0.231126153428288	0.817462347687521	0.846442478581835	-6.65098649544143
MED17	gene	protein_coding	MED17	ENSG00000042429.11	chr11	-0.0269054838868281	3.32498421293059	-0.74792341943865	0.455419360189474	0.512173108690483	-6.6512392256324
RP11-182L21.6	gene	lincRNA	RP11-182L21.6	ENSG00000272447.1	chr10	-0.0442069529037936	3.07090310830906	-0.718523506303667	0.473306041740095	0.52993722943104	-6.65161989261365
RP11-799D4.4	gene	antisense	RP11-799D4.4	ENSG00000266947.1	chr17	0.024097712921912	1.88820210611141	0.369218088056607	0.712371104126265	0.753368206702253	-6.65172502837588
FNDC11	gene	protein_coding	FNDC11	ENSG00000125531.6	chr20	-0.00144900503662637	1.08385056107617	-0.0157762677089535	0.987429225730533	0.989695896973862	-6.65199712693956
CHMP6	gene	protein_coding	CHMP6	ENSG00000176108.9	chr17	0.0428017203666693	4.72536151475615	0.912356280725677	0.362722726334341	0.41938145377154	-6.65215916965099
TNFRSF12A	gene	protein_coding	TNFRSF12A	ENSG00000006327.13	chr16	0.134716924862237	3.31212369396008	0.711460143359735	0.477660654074901	0.534222842403343	-6.6522467159902
PRDM8	gene	protein_coding	PRDM8	ENSG00000152784.15	chr4	-0.157891278418067	4.75340543635122	-0.88858629752228	0.37533479286509	0.432279077415747	-6.65241950644698
AC004623.3	gene	TEC	AC004623.3	ENSG00000279488.1	chr19	0.0703784224574857	3.62848248409514	0.733006012974796	0.464446697199241	0.521096986066752	-6.65256105773197
ARMC12	gene	protein_coding	ARMC12	ENSG00000157343.8	chr6	0.0443094646594915	2.90242033867869	0.586240779321572	0.558400704725416	0.610931250380852	-6.6527571532692
HIST1H2BF	gene	protein_coding	HIST1H2BF	ENSG00000277224.2	chr6	-0.0247281954527994	1.46355153347141	-0.240664950672963	0.81007100461762	0.840241938910071	-6.65288003014309
TCF24	gene	protein_coding	TCF24	ENSG00000261787.1	chr8	-0.00515885787867487	1.08613349940621	-0.0553575214541516	0.955911067068163	0.9640338346847	-6.65306524651566
COLQ	gene	protein_coding	COLQ	ENSG00000206561.12	chr3	0.0579832968011385	3.6746429969598	0.846739904966208	0.39819185760908	0.45526352892993	-6.65308911444496
RP11-568A7.3	gene	lincRNA	RP11-568A7.3	ENSG00000231720.1	chr6	0.00385176377617791	1.04448367485492	0.036311037248743	0.971071987167059	0.976860230130901	-6.65321168420572
HSPA7	gene	unprocessed_pseudogene	HSPA7	ENSG00000225217.1	chr1	0.122880576474568	3.33597727843719	0.505375304889563	0.613873582279797	0.662712173619712	-6.65356824453494
RP11-496I9.1	gene	antisense	RP11-496I9.1	ENSG00000254815.5	chr11	-0.0420058434923203	1.98168437584	-0.357542357318615	0.721077640763524	0.76151658129076	-6.65385203310621
PRIM1	gene	protein_coding	PRIM1	ENSG00000198056.13	chr12	-0.0317202568855461	2.73818768048264	-0.534835434804475	0.593381084547813	0.644075921795596	-6.6541245088968
SLC24A1	gene	protein_coding	SLC24A1	ENSG00000074621.13	chr15	-0.031866577895908	2.73070770997451	-0.516249023943289	0.606273181069047	0.655816579024094	-6.65482350163616
ERICH1	gene	protein_coding	ERICH1	ENSG00000104714.13	chr8	-0.0307019501957337	3.13086093233741	-0.704426325053167	0.482018908790087	0.53823121992119	-6.65487552399684
SDK1	gene	protein_coding	SDK1	ENSG00000146555.18	chr7	-0.0625405416207157	2.41133825625611	-0.658167833692617	0.511216881146834	0.566518183479958	-6.65504463719867
RNU2-11P	gene	snRNA	RNU2-11P	ENSG00000239122.1	chr3	0.0328492795113284	1.69836384055734	0.320480181657292	0.748952076754109	0.786244564524831	-6.65564873615735
RAB40B	gene	protein_coding	RAB40B	ENSG00000141542.10	chr17	-0.0528146952388537	6.83423344591757	-0.803353492107511	0.422761593657586	0.4799646369749	-6.6556556241149
FAM184A	gene	protein_coding	FAM184A	ENSG00000111879.18	chr6	0.0556872274441162	3.94988944682382	0.865802508543864	0.387676580653227	0.444641078927686	-6.65573241458345
GRAMD4	gene	protein_coding	GRAMD4	ENSG00000075240.16	chr22	-0.0568678859256746	4.98974077408392	-0.905748173172471	0.366201781334056	0.422961753612988	-6.65589563060766
MUC1	gene	protein_coding	MUC1	ENSG00000185499.16	chr1	-0.0325744050296874	2.09054099993012	-0.393263882239097	0.694559919450639	0.737513326069657	-6.65623291501163
MIR647	gene	miRNA	MIR647	ENSG00000207554.1	chr20	0.0535475334742308	2.28741885502402	0.417144900101276	0.67703740048548	0.721173326641204	-6.65624347197441
RP11-162G10.5	gene	antisense	RP11-162G10.5	ENSG00000236514.1	chr10	-0.0252279057263927	1.58064202050172	-0.31292417515226	0.754677134333495	0.791435115445428	-6.65625879712494
RP11-388M20.6	gene	antisense	RP11-388M20.6	ENSG00000260304.1	chr16	-0.0329240961113153	1.78696318305117	-0.358974665819301	0.720007585393907	0.760584601972636	-6.65630521370903
RP5-1116H23.4	gene	lincRNA	RP5-1116H23.4	ENSG00000278816.1	chr20	-0.050361496333811	2.33650883374629	-0.481787409818783	0.630504423266119	0.678348484039298	-6.65644300811823
CTD-2201E18.3	gene	sense_overlapping	CTD-2201E18.3	ENSG00000177738.3	chr5	-0.0275358065303861	2.09498139050444	-0.355137671741531	0.722875381122481	0.763077591423009	-6.6565021308458
ATR	gene	protein_coding	ATR	ENSG00000175054.14	chr3	-0.0317309709747184	3.31951117216577	-0.765494199037922	0.44491514261701	0.501704923056723	-6.65661819699047
SLPI	gene	protein_coding	SLPI	ENSG00000124107.5	chr20	-0.0863574742129396	2.94619451119833	-0.59875406056585	0.550041043198297	0.603032560427837	-6.65668743806504
TBCC	gene	protein_coding	TBCC	ENSG00000124659.6	chr6	-0.0666960872239244	5.42242836776394	-0.882111056510716	0.378817247647123	0.435939061359119	-6.65688354260128
SMC1A	gene	protein_coding	SMC1A	ENSG00000072501.17	chrX	0.0513549635498967	4.42187513524246	0.882461096264663	0.37862848157192	0.435742441542255	-6.65697703728874
RP11-54D18.2	gene	unprocessed_pseudogene	RP11-54D18.2	ENSG00000215237.6	chr9	-0.0647840697782249	3.01122678409807	-0.63037947912833	0.529194180160382	0.583331569558811	-6.65737109964115
SOGA1	gene	protein_coding	SOGA1	ENSG00000149639.14	chr20	0.0600032757767401	4.83053054270766	0.907310153867136	0.365377537711926	0.422170085602468	-6.6574517044171
RP11-35O15.2	gene	sense_intronic	RP11-35O15.2	ENSG00000278022.1	chr15	-0.0152249272530198	1.14598254950153	-0.131926965759387	0.895179889941239	0.913847468731186	-6.6574888192324
RP11-6N17.4	gene	processed_transcript	RP11-6N17.4	ENSG00000264920.1	chr17	-0.0807260630195605	4.95186320732118	-0.907211547256092	0.365429537015511	0.422210116610665	-6.65780913676458
ARFGEF2	gene	protein_coding	ARFGEF2	ENSG00000124198.8	chr20	-0.0548047853881259	4.43320727444569	-0.898691381226027	0.369940142573772	0.426570789991463	-6.65793076093173
KPNA2	gene	protein_coding	KPNA2	ENSG00000182481.8	chr17	0.0885559131099116	5.35889941391741	0.87680774941531	0.38168430158299	0.438802582692158	-6.65806224614379
CDHR1	gene	protein_coding	CDHR1	ENSG00000148600.14	chr10	-0.0715023890992641	3.45423992249049	-0.825511874761792	0.410103229316072	0.467191626598306	-6.658103269382
RP5-1112D6.4	gene	antisense	RP5-1112D6.4	ENSG00000230177.1	chr6	-0.0603924945468477	3.4473075440731	-0.761779226823551	0.447124359357661	0.503985900540741	-6.65815272575267
GORAB	gene	protein_coding	GORAB	ENSG00000120370.12	chr1	-0.0299464267159855	3.15568551088885	-0.6640553932325	0.507449690596137	0.562958869737086	-6.65819515267747
MLLT10	gene	protein_coding	MLLT10	ENSG00000078403.16	chr10	-0.0307305735310259	3.98967248376345	-0.847968540343302	0.397508942657038	0.454747031066266	-6.6582427954144
NCOA3	gene	protein_coding	NCOA3	ENSG00000124151.18	chr20	-0.0381019142676693	3.58260362108362	-0.789522825722245	0.430778193159919	0.487911802969174	-6.65834735481942
NECTIN2	gene	protein_coding	NECTIN2	ENSG00000130202.9	chr19	-0.0710715279381189	4.8225282946178	-0.898777432114747	0.369894413349231	0.426538275595374	-6.65849953979303
MATN3	gene	protein_coding	MATN3	ENSG00000132031.12	chr2	-0.0991813869920777	3.73266537051665	-0.612590568608453	0.540870302710034	0.594344178895946	-6.65887764518214
DDX42	gene	protein_coding	DDX42	ENSG00000198231.12	chr17	-0.0266777339992474	6.47427234750606	-0.834723463884502	0.404908464367174	0.462030904139075	-6.65889125296451
A2ML1	gene	protein_coding	A2ML1	ENSG00000166535.19	chr12	0.0370260965483389	2.18455096855377	0.394548908460466	0.693612737654979	0.73673264241446	-6.66012669953257
COPS7A	gene	protein_coding	COPS7A	ENSG00000111652.9	chr12	-0.052628378435192	6.86592634391186	-0.796301904136601	0.426837815639055	0.484124938441015	-6.66027646196136
F2R	gene	protein_coding	F2R	ENSG00000181104.6	chr5	-0.0281699489969409	1.9075901776431	-0.334297095381714	0.738519422180755	0.77693507768659	-6.66028191932219
AP001172.2	gene	lincRNA	AP001172.2	ENSG00000270071.1	chr21	-0.0157799846997461	1.42226567169017	-0.182519865029698	0.855366899319675	0.88025872009338	-6.66038759751943
C4orf33	gene	protein_coding	C4orf33	ENSG00000151470.12	chr4	0.0325642342453216	3.12659352987087	0.695435352415543	0.48762143328431	0.543688624343856	-6.66057866073073
FAM86C2P	gene	transcribed_unprocessed_pseudogene	FAM86C2P	ENSG00000160172.10	chr11	-0.0255404882420747	2.11151760844235	-0.427718161792061	0.669334570746375	0.714344435945928	-6.66065911652538
TMEM69	gene	protein_coding	TMEM69	ENSG00000159596.6	chr1	-0.0291775051648981	4.81566645331592	-0.903260921578804	0.367516693015528	0.424218670702524	-6.66073183281181
ZNF132	gene	protein_coding	ZNF132	ENSG00000131849.11	chr19	-0.0280541347557968	2.92889093168631	-0.699628865674028	0.485003940317766	0.541166973993637	-6.66078675886472
BBS10	gene	protein_coding	BBS10	ENSG00000179941.6	chr12	0.0472224252698439	4.36065342987677	0.873955704411823	0.383231696707813	0.440290276285644	-6.66084406296906
CALM2	gene	protein_coding	CALM2	ENSG00000143933.16	chr2	0.0224956196475468	11.422466874157	0.31872786675674	0.750278547712705	0.787459928536397	-6.66086847397371
AC005253.2	gene	antisense	AC005253.2	ENSG00000268030.1	chr19	0.0465548992331328	2.79116870948277	0.561501443704578	0.575109057997916	0.626927881226278	-6.66101931608365
SSSCA1-AS1	gene	processed_transcript	SSSCA1-AS1	ENSG00000260233.3	chr11	0.0356140033678458	2.75042732139132	0.559985710330309	0.576140444692056	0.627827160807889	-6.66121517553378
SNUPN	gene	protein_coding	SNUPN	ENSG00000169371.13	chr15	-0.0472502488163222	4.68241073679753	-0.901116536935314	0.368652720822579	0.425328662398218	-6.66210111853461
CDC42BPG	gene	protein_coding	CDC42BPG	ENSG00000171219.8	chr11	-0.0139927375662651	1.30992251430327	-0.166342882872017	0.868061760837041	0.891701188142926	-6.66236273323224
ZNF799	gene	protein_coding	ZNF799	ENSG00000196466.10	chr19	-0.0307721989940228	2.65039998101761	-0.541413012298432	0.588849176954302	0.63995624582562	-6.66238207855382
RP11-666A8.13	gene	protein_coding	RP11-666A8.13	ENSG00000284526.1	chr17	0.0143103196880342	1.40761468323882	0.143100504829134	0.886360531399897	0.906441584168782	-6.66249085924844
RP11-85E16.1	gene	lincRNA	RP11-85E16.1	ENSG00000272984.1	chr7	-0.0210292845514006	1.64306733766437	-0.193909004170581	0.846451662939876	0.872197102491111	-6.66260529416945
LINC00165	gene	lincRNA	LINC00165	ENSG00000261706.1	chr21	0.00359661309362469	1.24439396491376	0.0322836105835759	0.974279337927074	0.979391657718701	-6.66266357051183
TUBGCP3	gene	protein_coding	TUBGCP3	ENSG00000126216.13	chr13	-0.0294662438879607	3.88624459654371	-0.829542712489572	0.40782519134847	0.465010165222058	-6.66291026818354
PDHA1	gene	protein_coding	PDHA1	ENSG00000131828.13	chrX	-0.0518734726837904	6.05897087847793	-0.845253868797806	0.39901879535198	0.456037546547993	-6.6630269654211
TMEM116	gene	protein_coding	TMEM116	ENSG00000198270.12	chr12	0.0261311071667083	3.09278113113419	0.640347448375391	0.522708450999067	0.577333240094757	-6.66307186932801
PARP14	gene	protein_coding	PARP14	ENSG00000173193.13	chr3	-0.0785915950304865	4.03066123385602	-0.772891865288112	0.440534641236223	0.497456967477829	-6.66318399627102
RRM2B	gene	protein_coding	RRM2B	ENSG00000048392.11	chr8	0.0449162899498994	4.85961482645043	0.900450273900519	0.369006133999199	0.425675370546703	-6.66319805317579
AC005104.3	gene	antisense	AC005104.3	ENSG00000223374.1	chr2	-0.0483292933576727	2.41164778405664	-0.525172349263135	0.600067920399481	0.650152315340251	-6.66327087496407
SWSAP1	gene	protein_coding	SWSAP1	ENSG00000173928.2	chr19	-0.022950877076426	2.20830989492884	-0.380670401260282	0.703867708964801	0.746024339852877	-6.66332822686133
RP11-499P20.2	gene	antisense	RP11-499P20.2	ENSG00000240291.1	chr10	0.0495035286740233	3.26696900683052	0.672246535256119	0.502233077148845	0.557934832520497	-6.66350754183072
MARVELD2	gene	protein_coding	MARVELD2	ENSG00000152939.14	chr5	-0.0254721946612049	1.89436649613534	-0.285021514139628	0.775934166813174	0.810130810563641	-6.66380696295969
CXCL5	gene	protein_coding	CXCL5	ENSG00000163735.6	chr4	0.0275867004149584	2.04475409507983	0.331946025465656	0.740291269372351	0.778597094359975	-6.66386326937051
IFI27	gene	protein_coding	IFI27	ENSG00000165949.12	chr14	-0.098388881631851	7.11274140536998	-0.843490374523983	0.400001481310212	0.45703184184641	-6.66442784640266
PFKP	gene	protein_coding	PFKP	ENSG00000067057.16	chr10	-0.0958908357390538	6.7597764133703	-0.777995266020806	0.437527262836443	0.494565987028928	-6.66446629201905
ZGRF1	gene	protein_coding	ZGRF1	ENSG00000138658.15	chr4	0.0265423918039229	2.29120222230442	0.385108000417333	0.700582706446469	0.743097796139271	-6.66452764121489
KRT16P2	gene	transcribed_unprocessed_pseudogene	KRT16P2	ENSG00000227300.12	chr17	0.00268115873952868	1.21196757380387	0.0224163030030066	0.982139101665348	0.98541978405369	-6.66452979625164
RP11-16E12.1	gene	lincRNA	RP11-16E12.1	ENSG00000259448.2	chr15	-0.040983264542203	3.21997762377194	-0.693357370480434	0.488921302671596	0.544938169132801	-6.66489988808986
RP11-474G23.3	gene	antisense	RP11-474G23.3	ENSG00000273064.1	chr2	-0.0601429644591582	3.23004998613072	-0.700836950740483	0.484251307337873	0.540376751251225	-6.66541251329939
WAPL	gene	protein_coding	WAPL	ENSG00000062650.17	chr10	-0.0352272449824369	4.37879997377875	-0.872028359087754	0.384279579643805	0.441389961889046	-6.6654629343704
REM2	gene	protein_coding	REM2	ENSG00000139890.9	chr14	0.0624524011608301	2.20362338877326	0.441974744565052	0.659003756892864	0.704864879113878	-6.66570435157224
SNRPG	gene	protein_coding	SNRPG	ENSG00000143977.13	chr2	0.0459815648948512	5.30565371475259	0.896000126188063	0.371372117602238	0.428140808437379	-6.665804523651
ALOX12-AS1	gene	antisense	ALOX12-AS1	ENSG00000215067.9	chr17	-0.0331262060262838	3.18862119222614	-0.648042942413242	0.517729617160436	0.572848314407813	-6.66585733028893
RP11-1280N14.3	gene	unprocessed_pseudogene	RP11-1280N14.3	ENSG00000251634.2	chr5	-0.0174077935864572	1.59413745830026	-0.204886530235126	0.837877324605225	0.864490704704852	-6.66589425023204
ADH5	gene	protein_coding	ADH5	ENSG00000197894.10	chr4	0.0395137593665877	6.39714154809267	0.847183061996298	0.397945454626056	0.455067348705205	-6.66602075025428
CCDC102A	gene	protein_coding	CCDC102A	ENSG00000135736.5	chr16	-0.0441100430053898	2.88729181935657	-0.482325089941947	0.630123174942317	0.677998268456862	-6.66617761908397
PRKG1	gene	protein_coding	PRKG1	ENSG00000185532.15	chr10	0.0354060580694124	2.5847469089699	0.524772507061646	0.600345349254525	0.650358535436244	-6.66627645283688
ZMPSTE24	gene	protein_coding	ZMPSTE24	ENSG00000084073.8	chr1	0.0361317829707186	5.47138531619322	0.893672296599879	0.372613510928229	0.42947021274735	-6.66661930296165
RP11-304L19.3	gene	sense_intronic	RP11-304L19.3	ENSG00000261123.1	chr16	-0.0547285007485399	2.44701658885275	-0.554011815817143	0.580213947394192	0.631697776908808	-6.66663565254761
HACD1	gene	protein_coding	HACD1	ENSG00000165996.13	chr10	0.0431704309741674	2.91557739847015	0.635538170760754	0.52583249693123	0.580230606845517	-6.66670605289946
RP11-270C12.3	gene	processed_pseudogene	RP11-270C12.3	ENSG00000224550.1	chr1	-0.0952128457497445	2.98907451148273	-0.74039454637705	0.45996300020276	0.516566644891671	-6.66688044170343
AMMECR1L	gene	protein_coding	AMMECR1L	ENSG00000144233.9	chr2	-0.0295378753210107	4.12257219986739	-0.865056884056928	0.388084647914641	0.444962275389407	-6.66724930286401
OR7A5	gene	protein_coding	OR7A5	ENSG00000188269.8	chr19	-0.0234694857511677	1.59065858880652	-0.139062752758412	0.889545982100507	0.909049636445957	-6.66740745922725
ZNF311	gene	protein_coding	ZNF311	ENSG00000197935.6	chr6	-0.0232647791614635	2.02611749117311	-0.291835139278972	0.770727033329958	0.805523807763129	-6.66746350169076
SH3YL1	gene	protein_coding	SH3YL1	ENSG00000035115.21	chr2	-0.027713062140716	4.13024778940131	-0.851503836624405	0.395547885294238	0.45272992657519	-6.66754447326558
LINC02192	gene	lincRNA	LINC02192	ENSG00000261325.1	chr16	-0.142444619305271	2.79081158828394	-0.725440517161433	0.469063073224626	0.525670155884592	-6.66769716728286
SYTL4	gene	protein_coding	SYTL4	ENSG00000102362.15	chrX	-0.0484767437093794	2.50903224855294	-0.467830703976894	0.640435035262587	0.687664257378469	-6.66780192300106
GLI3	gene	protein_coding	GLI3	ENSG00000106571.12	chr7	-0.0520759494737515	2.71605708020049	-0.453253884942486	0.65087658611398	0.697459913682146	-6.66803683689889
ZNF704	gene	protein_coding	ZNF704	ENSG00000164684.13	chr8	-0.0611934707125563	4.15302027001558	-0.851034981877336	0.395807623432726	0.452984593730572	-6.66841058306307
CNPY2	gene	protein_coding	CNPY2	ENSG00000257727.5	chr12	0.0325388349795661	6.48517898137808	0.826690732572701	0.409436207503991	0.466606535602235	-6.66847501106547
AGER	gene	protein_coding	AGER	ENSG00000204305.13	chr6	-0.0650007256462986	3.87211323194138	-0.771544441278293	0.441330652249709	0.498147750834397	-6.6685782263685
TMEM150A	gene	protein_coding	TMEM150A	ENSG00000168890.13	chr2	-0.0451595742067687	4.41990997243419	-0.84469141708582	0.399332055633399	0.456331262672519	-6.66870888787477
RP11-1084A12.1	gene	processed_pseudogene	RP11-1084A12.1	ENSG00000243094.1	chr15	-0.0212327929994878	1.68050897523072	-0.232162157510802	0.816658772543132	0.845718393461071	-6.66874203073682
FAM3A	gene	protein_coding	FAM3A	ENSG00000071889.16	chrX	0.0373639068548712	6.7341021629222	0.819087756353597	0.413749550372994	0.470750400326176	-6.66901622883148
RP11-977G19.12	gene	antisense	RP11-977G19.12	ENSG00000257740.1	chr12	0.0337919673427338	2.46723999010341	0.529659255332369	0.596958716138078	0.647179643687704	-6.66918856387486
YARS	gene	protein_coding	YARS	ENSG00000134684.10	chr1	-0.0692535295955095	5.39350086045419	-0.867403369231587	0.386801348452256	0.443846474925406	-6.66926723816964
ADAM19	gene	protein_coding	ADAM19	ENSG00000135074.15	chr5	-0.0472142695181121	2.74616972323866	-0.595677293618792	0.552090745540549	0.604898128388794	-6.66954075492325
ZFX	gene	protein_coding	ZFX	ENSG00000005889.15	chrX	-0.0382612835158658	3.49179496290202	-0.715128268023698	0.475396477817952	0.531984008155219	-6.66975743689453
KBTBD4	gene	protein_coding	KBTBD4	ENSG00000123444.13	chr11	0.0346073449031374	3.5863742732412	0.821247483166251	0.412521539696508	0.469528866991768	-6.66980172590168
PSMB8-AS1	gene	lincRNA	PSMB8-AS1	ENSG00000204261.8	chr6	-0.0673003869249365	3.67546154008642	-0.684661591977369	0.49438124874883	0.550267431358207	-6.67026264762302
ZBED3-AS1	gene	antisense	ZBED3-AS1	ENSG00000250802.6	chr5	0.0211777785223164	2.05193173037745	0.306934776882669	0.759224888280136	0.795450070271971	-6.67071430923824
RP13-225O21.2	gene	antisense	RP13-225O21.2	ENSG00000228487.2	chr9	0.0252624057396083	1.82288009756261	0.292022449112742	0.770584032490384	0.805408948813946	-6.67071815399311
C2CD4D	gene	protein_coding	C2CD4D	ENSG00000225556.1	chr1	-0.0278346366228739	2.16950265284137	-0.370205414926662	0.711636569948271	0.752918670501019	-6.67075272575785
MAP2K6	gene	protein_coding	MAP2K6	ENSG00000108984.13	chr17	0.0267268136237213	2.21671233469511	0.489075444795627	0.625345230224832	0.673512591915456	-6.67083136348771
HMGA1P7	gene	processed_pseudogene	HMGA1P7	ENSG00000216753.3	chr6	-0.0204123345906075	1.57663428495871	-0.186853604780611	0.851972258556845	0.877136300384565	-6.67111621818654
SCG5	gene	protein_coding	SCG5	ENSG00000166922.8	chr15	-0.0900681158005643	8.14012603574649	-0.645609090177234	0.519301593973153	0.574274250323477	-6.67114904437945
RP11-253M7.1	gene	antisense	RP11-253M7.1	ENSG00000259426.5	chr15	0.00673005375360869	1.36272901660642	0.0749045251956555	0.940368483198181	0.951910347252413	-6.67170507770918
PLIN2	gene	protein_coding	PLIN2	ENSG00000147872.9	chr9	-0.0869553545457036	3.89350349430977	-0.768063454552608	0.443390936639759	0.500206541275893	-6.67173117090036
TMSB4XP2	gene	unprocessed_pseudogene	TMSB4XP2	ENSG00000188765.7	chr2	0.0291606892536516	1.89250836764008	0.254971656302331	0.799017270879471	0.830986158865415	-6.67230364256349
PSMD13	gene	protein_coding	PSMD13	ENSG00000185627.17	chr11	-0.0392356208647815	7.04522460469378	-0.769511239891371	0.442533366960833	0.499366301106491	-6.67230896449959
MDH1	gene	protein_coding	MDH1	ENSG00000014641.17	chr2	-0.0888463394837604	8.31271485115822	-0.621456073708176	0.535035056861319	0.588703099377528	-6.6728487509038
PCBP2	gene	protein_coding	PCBP2	ENSG00000197111.15	chr12	0.0289454494121344	7.31175524646827	0.764832790981333	0.445308008568094	0.502124662764135	-6.67290054711502
SLC39A8	gene	protein_coding	SLC39A8	ENSG00000138821.12	chr4	-0.0643772776702085	3.68848013215695	-0.689947838988343	0.491058185048127	0.547019167722216	-6.67361830619287
AC002117.1	gene	antisense	AC002117.1	ENSG00000224505.2	chr17	-0.0104401309568273	1.52888534238183	-0.0911126415119442	0.927497856793174	0.94130992599082	-6.67363643472197
RP11-81A22.5	gene	protein_coding	RP11-81A22.5	ENSG00000262165.2	chr17	-0.0682801315692534	3.16697384678667	-0.544672108995562	0.58660966281677	0.637807261756804	-6.6738050087913
TCFL5	gene	protein_coding	TCFL5	ENSG00000101190.12	chr20	-0.0904824929359114	6.37814795837779	-0.869782982734072	0.385502599255857	0.442564914825414	-6.6740827520841
GADD45A	gene	protein_coding	GADD45A	ENSG00000116717.11	chr1	0.130099900477923	5.68432151945204	0.871624105864506	0.384499592970051	0.441600977009126	-6.67411173432169
RP11-727A23.4	gene	sense_overlapping	RP11-727A23.4	ENSG00000254676.1	chr11	0.0210726719395804	2.06245875348915	0.27128887668288	0.786459649099897	0.819572675829892	-6.67417966088727
CNR1	gene	protein_coding	CNR1	ENSG00000118432.12	chr6	-0.17073849908724	4.94197946902216	-0.879537377339025	0.380206948371361	0.437338193107929	-6.67437364737969
