type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZMAT4	gene	protein_coding	ZMAT4	ENSG00000165061.14	chr8	-1.332471717802	3.33638139932748	-3.44142329937715	0.0011724411321328	0.02038604628079	-1.06307414824969
CPLX2	gene	protein_coding	CPLX2	ENSG00000145920.14	chr5	-1.41450883390371	9.29189509118462	-3.39781648842199	0.00133495503315476	0.0221232547966412	-1.06916514023274
OLFM1	gene	protein_coding	OLFM1	ENSG00000130558.19	chr9	-1.10105205476216	8.56419874601792	-3.39887151507736	0.00133078208889003	0.0221037709719242	-1.07165999399503
FAM222A	gene	protein_coding	FAM222A	ENSG00000139438.5	chr12	1.17303780221704	5.2755560419178	3.42378905073118	0.0012357546768677	0.0211281580146993	-1.08974811016332
KIFC2	gene	protein_coding	KIFC2	ENSG00000167702.11	chr8	-1.01756216145284	7.07958376702715	-3.40785206823488	0.00129575964461406	0.0216848611024519	-1.09711208071618
WI2-2118C23.2	gene	processed_pseudogene	WI2-2118C23.2	ENSG00000276520.1	chr1	-1.04696674671235	1.59364013987328	-3.36676604266977	0.00146348398293621	0.0234682628524301	-1.12088617341342
TMC6	gene	protein_coding	TMC6	ENSG00000141524.15	chr17	1.0274272398141	5.52796213874916	3.41204271617479	0.00127971831130454	0.0214977129227802	-1.12942745782898
CELF3	gene	protein_coding	CELF3	ENSG00000159409.14	chr1	-1.15365254813983	6.67678546827222	-3.39816925789184	0.00133355834351796	0.0221166752563654	-1.13317206276304
PSG8-AS1	gene	lincRNA	PSG8-AS1	ENSG00000225877.1	chr19	1.00228066213052	3.42753228739563	3.38711464331665	0.00137799248273935	0.0225994853136586	-1.15210818241736
PNCK	gene	protein_coding	PNCK	ENSG00000130822.15	chrX	-1.01332086335191	5.5956105136124	-3.39371808753248	0.00135128366547748	0.0223269602800775	-1.16980456272258
RP11-703I16.3	gene	processed_pseudogene	RP11-703I16.3	ENSG00000266995.1	chr18	-1.48311489562724	1.80681690923984	-3.33643307114984	0.00160031975816065	0.0247193094680167	-1.18024791145797
NPTXR	gene	protein_coding	NPTXR	ENSG00000221890.3	chr22	-1.72658988721394	8.41380257253105	-3.34409834404816	0.00156463850117114	0.0243632936873124	-1.20328541202298
PRRT2	gene	protein_coding	PRRT2	ENSG00000167371.17	chr16	-1.06025291782965	7.00216569375215	-3.36989025903045	0.0014500387004636	0.0233653723299757	-1.20369394132042
AQP3	gene	protein_coding	AQP3	ENSG00000165272.14	chr9	-1.03063982895391	2.68445623043995	-3.37898321684677	0.0014115704972183	0.022979827579439	-1.20597730262794
CTD-3193O13.8	gene	processed_transcript	CTD-3193O13.8	ENSG00000269139.2	chr19	-1.06724373892011	2.87166412984526	-3.34541669089679	0.00155857822606326	0.0243173375694102	-1.20923307336042
MYRF	gene	protein_coding	MYRF	ENSG00000124920.13	chr11	1.39942567587977	7.49851294647496	3.34999977099994	0.00153768310263409	0.0241486086706932	-1.22658211322512
PHLDB1	gene	protein_coding	PHLDB1	ENSG00000019144.18	chr11	1.01935584529947	6.78578573127375	3.36160975228374	0.00148593352332046	0.023583065473416	-1.22760892624046
DPYSL5	gene	protein_coding	DPYSL5	ENSG00000157851.16	chr2	1.18244820974697	5.98936369774014	3.35633462581588	0.00150923832878719	0.0238332539515259	-1.23943396678802
SYT7	gene	protein_coding	SYT7	ENSG00000011347.9	chr11	-1.35053954327544	5.64073148455228	-3.36104840838353	0.0014883971377648	0.0235917702214169	-1.25402876031512
RP11-33M22.2	gene	lincRNA	RP11-33M22.2	ENSG00000272880.1	chr1	-1.12420846604378	3.06324333222161	-3.34865078421542	0.00154380563612397	0.024154990023767	-1.26801866417256
RAP1GAP2	gene	protein_coding	RAP1GAP2	ENSG00000132359.14	chr17	-1.13108603876594	5.04385390874332	-3.36474433972094	0.00147224747879495	0.0234711351801868	-1.27141481867805
RP11-579O24.3	gene	sense_intronic	RP11-579O24.3	ENSG00000263938.1	chr17	-1.07315369399813	2.38293157645369	-3.3094663153094	0.00173207411155739	0.0260505830347353	-1.2733782527922
PPP1R1A	gene	protein_coding	PPP1R1A	ENSG00000135447.16	chr12	-1.00506915379448	5.71203092162971	-3.33766633264299	0.00159452741975809	0.0246522184729057	-1.30046165807639
CDC42EP1	gene	protein_coding	CDC42EP1	ENSG00000128283.6	chr22	1.03242487508484	6.90544881476725	3.33004010440502	0.00163066704834288	0.0249839873805664	-1.30230972762566
ADCY1	gene	protein_coding	ADCY1	ENSG00000164742.14	chr7	-1.03628631025122	5.00411987500758	-3.34922101451895	0.00154121476419358	0.0241486086706932	-1.31219826342496
KCNJ4	gene	protein_coding	KCNJ4	ENSG00000168135.4	chr22	-1.42411456184021	5.84661152503923	-3.3295520834676	0.00163300594190696	0.0250025075839098	-1.31731611511272
RP4-568B10.1	gene	TEC	RP4-568B10.1	ENSG00000280439.1	chr7	-1.04831928012306	3.56729331382443	-3.33079116743265	0.00162707369805571	0.0249635079721113	-1.36007252851972
RP11-384O8.1	gene	lincRNA	RP11-384O8.1	ENSG00000267034.1	chr2	-1.04938724362286	4.78104486051639	-3.33082428091932	0.00162691544430017	0.0249635079721113	-1.36722394898544
PDE1B	gene	protein_coding	PDE1B	ENSG00000123360.11	chr12	-1.22465944014347	5.09788663340008	-3.3242560411963	0.00165859307647338	0.0252206710645162	-1.36777363484373
METTL7B	gene	protein_coding	METTL7B	ENSG00000170439.6	chr12	-1.73050697354702	4.5313632880226	-3.3052615878203	0.0017535211311324	0.0262214194379396	-1.3946947395155
BCAS1	gene	protein_coding	BCAS1	ENSG00000064787.13	chr20	1.05172596727809	9.24327731738714	3.2844439834093	0.00186346007331909	0.0271588871291908	-1.40074305957098
UGT8	gene	protein_coding	UGT8	ENSG00000174607.10	chr4	1.51533550360374	6.66086634329569	3.28609723166919	0.00185449618642344	0.0271045111329779	-1.40151514283863
ERBB3	gene	protein_coding	ERBB3	ENSG00000065361.14	chr12	1.06788582047008	5.76805031565855	3.30436732851839	0.00175811478032349	0.0262214194379396	-1.40561813331995
LRRC10B	gene	protein_coding	LRRC10B	ENSG00000204950.3	chr11	-1.08763763558437	5.04093028215152	-3.30110363904537	0.00177497660893978	0.0263716011088714	-1.41934601107282
WDR38	gene	protein_coding	WDR38	ENSG00000136918.7	chr9	1.64419888373065	2.52728371191176	3.25337819643529	0.00203971215057639	0.0286336241239544	-1.43143017146015
TMEM235	gene	protein_coding	TMEM235	ENSG00000204278.12	chr17	1.32731975062834	5.92335117991259	3.28345705201534	0.00186883072078459	0.0271834390970666	-1.44635396312751
RP11-161H23.8	gene	processed_pseudogene	RP11-161H23.8	ENSG00000257464.1	chr12	-1.30294777687462	1.65285072885716	-3.21791419032144	0.00226014374067101	0.030387109134245	-1.46968395023951
DGCR10	gene	sense_intronic	DGCR10	ENSG00000273164.1	chr22	-1.33541418723487	3.60559628993989	-3.28986610148476	0.00183421368743966	0.026909909562941	-1.47143986646221
RPS27AP16	gene	transcribed_processed_pseudogene	RPS27AP16	ENSG00000224631.4	chr16	1.02468728817686	4.30208320778438	3.27255082886179	0.00192916285016555	0.0276174023692512	-1.48254570251086
GNG2	gene	protein_coding	GNG2	ENSG00000186469.8	chr14	-1.09784398831733	5.85753546090615	-3.26888183313351	0.00194987006631393	0.027795699321604	-1.50109184682393
C1QL2	gene	protein_coding	C1QL2	ENSG00000144119.3	chr2	-1.26763954659086	5.64732229210102	-3.27337084445539	0.00192456332907782	0.0276174023692512	-1.50828530023348
PACSIN1	gene	protein_coding	PACSIN1	ENSG00000124507.10	chr6	-1.23783712432387	8.00460859455434	-3.23742807006037	0.0021362143881506	0.0294109706487212	-1.52726018609345
SEMA5A	gene	protein_coding	SEMA5A	ENSG00000112902.11	chr5	-1.03477549822884	4.473915433533	-3.25417466785579	0.00203500292903065	0.0285995754766573	-1.55065034510624
HAPLN2	gene	protein_coding	HAPLN2	ENSG00000132702.12	chr1	1.36131443830037	7.87354873346027	3.21361808703855	0.00228832398560107	0.0306087544482697	-1.57015131772741
AC112721.2	gene	lincRNA	AC112721.2	ENSG00000222032.1	chr2	-1.37775120458367	1.30981270342567	-3.17860929499626	0.00253063359432959	0.0325866977431133	-1.58255243637881
MICAL2	gene	protein_coding	MICAL2	ENSG00000133816.13	chr11	-1.19185322104028	5.11484279637447	-3.24247115698635	0.00210524586830274	0.0292565700944283	-1.59161495198959
LINC00599	gene	lincRNA	LINC00599	ENSG00000253230.8	chr8	-1.23640211693542	6.18005980962331	-3.22894062822065	0.00218930707772547	0.0298326874396945	-1.59401323249943
GPR62	gene	protein_coding	GPR62	ENSG00000180929.5	chr3	1.10310047455585	4.67560903439109	3.22944583468747	0.00218611223994403	0.0298326874396945	-1.61444664664275
FAM81B	gene	protein_coding	FAM81B	ENSG00000153347.9	chr5	1.4256834850473	2.34926113001101	3.16446174727299	0.00263525003177887	0.0331698463575021	-1.63556878178771
IP6K3	gene	protein_coding	IP6K3	ENSG00000161896.11	chr6	1.20308866372691	3.63582788865628	3.21781881910942	0.00226076575822488	0.030387109134245	-1.64096025802938
TCTEX1D1	gene	protein_coding	TCTEX1D1	ENSG00000152760.9	chr1	1.42042228467306	3.4432104821744	3.18077949673619	0.00251493595994599	0.0325002588655637	-1.65743157431341
CCDC114	gene	protein_coding	CCDC114	ENSG00000105479.15	chr19	1.79775136903538	3.18453426956038	3.17389165531515	0.00256507641802563	0.0328222965138225	-1.66233313969089
CLDN11	gene	protein_coding	CLDN11	ENSG00000013297.10	chr3	1.45448606204286	6.9558257952696	3.18240695529967	0.00250322435793605	0.0324212312876196	-1.67035131397607
PDYN	gene	protein_coding	PDYN	ENSG00000101327.8	chr20	-2.29224202175802	4.04919406831478	-3.17766212765888	0.00253751358986783	0.0326205407682951	-1.70507182040558
RP11-493L12.6	gene	processed_pseudogene	RP11-493L12.6	ENSG00000258116.1	chr12	1.63070472216081	2.06628549142814	3.13768101640717	0.0028445222810176	0.0347856747271796	-1.71067059571974
ACTL6B	gene	protein_coding	ACTL6B	ENSG00000077080.9	chr7	-1.24397989536791	5.53908792867561	-3.18223987381111	0.00250442434779163	0.0324212312876196	-1.72141296123081
ARHGAP44	gene	protein_coding	ARHGAP44	ENSG00000006740.16	chr17	-1.01201541384888	5.25177573106472	-3.18396553933916	0.0024920565706154	0.0323747854188462	-1.73664022873866
CDK5R1	gene	protein_coding	CDK5R1	ENSG00000176749.8	chr17	-1.11844415261172	6.66102661458182	-3.16354866425078	0.00264213995996844	0.0331698463575021	-1.73886309224907
PWAR6	gene	lincRNA	PWAR6	ENSG00000257151.1	chr15	-1.01764838168405	6.85764510994534	-3.16070909699975	0.00266367523512132	0.0333132565866728	-1.74838208132344
MEIS3	gene	protein_coding	MEIS3	ENSG00000105419.17	chr19	-1.03209637362812	6.49202216578942	-3.16436374303965	0.00263598873966429	0.0331698463575021	-1.75162834099059
GRP	gene	protein_coding	GRP	ENSG00000134443.9	chr18	-1.86216199601081	4.02997815492097	-3.17052420288149	0.00258993120201337	0.0329667790186333	-1.75366651673102
FBXL16	gene	protein_coding	FBXL16	ENSG00000127585.11	chr16	-1.09093953251614	9.70095624327057	-3.13232487964268	0.0028882099089278	0.0350130170000651	-1.75641184808536
HLA-U	gene	unprocessed_pseudogene	HLA-U	ENSG00000228078.1	chr6	-1.431992913104	2.77797685113044	-3.13028502180231	0.00290501335550088	0.0351193123381854	-1.7618207958285
RP11-799B12.1	gene	TEC	RP11-799B12.1	ENSG00000279332.1	chr18	-1.2172791130149	4.71045720526886	-3.17837671772794	0.00253232135038028	0.0325866977431133	-1.76774198357412
CFAP157	gene	protein_coding	CFAP157	ENSG00000160401.14	chr9	2.12024879782878	3.64838229190381	3.15211245525479	0.00272988357783757	0.0338859894419006	-1.7728017361317
NPTX1	gene	protein_coding	NPTX1	ENSG00000171246.5	chr17	-2.29174774101172	5.80925306379813	-3.12952897544767	0.00291126463696583	0.0351193123381854	-1.80746001055751
RP11-356K23.1	gene	antisense	RP11-356K23.1	ENSG00000258752.1	chr14	2.04501690162961	2.84369730495278	3.11579945635992	0.0030270082395999	0.0360827210629893	-1.82327482436502
AGAP2	gene	protein_coding	AGAP2	ENSG00000135439.11	chr12	-1.03550980060301	7.93604232214671	-3.12351251892991	0.0029614635137673	0.0355697170350639	-1.82599174401409
CHADL	gene	protein_coding	CHADL	ENSG00000100399.15	chr22	1.05655522633949	5.63994850461268	3.13545887929326	0.00286257131669299	0.0348358238781715	-1.83496475838864
CLIC6	gene	protein_coding	CLIC6	ENSG00000159212.12	chr21	1.74582149682905	3.30024439152779	3.07751394589044	0.00337300730946475	0.038324569282967	-1.84164566533812
SLC17A7	gene	protein_coding	SLC17A7	ENSG00000104888.9	chr19	-1.48045022638561	9.47699571528758	-3.08695303139005	0.00328441400232729	0.0377036570894243	-1.85033640125369
RP13-93L13.1	gene	processed_pseudogene	RP13-93L13.1	ENSG00000225460.1	chr9	1.0180194910022	2.48582533657424	3.07289947883678	0.00341712863957828	0.0385025860262681	-1.86973073995457
FABP4	gene	protein_coding	FABP4	ENSG00000170323.8	chr8	1.34718837551789	2.97680594823712	3.06469897140245	0.00349687581545943	0.0389447069161782	-1.87313019481513
TF	gene	protein_coding	TF	ENSG00000091513.14	chr3	1.31926746005247	9.48554829417887	3.07382956770126	0.00340819226951643	0.0384512217087106	-1.87625575519513
FOXJ1	gene	protein_coding	FOXJ1	ENSG00000129654.7	chr17	1.75683679336722	4.04999370272942	3.1259206363819	0.0029412743138896	0.0354041093147408	-1.8794406906905
CAMKV	gene	protein_coding	CAMKV	ENSG00000164076.16	chr3	-1.43823866658303	7.28523298258004	-3.07991955893813	0.00335021835086678	0.0381669571547769	-1.92396005168088
TMEM130	gene	protein_coding	TMEM130	ENSG00000166448.14	chr7	-1.37242290415381	7.11453257999308	-3.07557977398016	0.00339143551762676	0.0383760346041009	-1.93919940976073
CHD5	gene	protein_coding	CHD5	ENSG00000116254.17	chr1	-1.13549827410546	5.94087623407224	-3.09588100704787	0.00320263063140895	0.037194225768657	-1.94267694604266
TNNT2	gene	protein_coding	TNNT2	ENSG00000118194.18	chr1	-2.14125422988181	3.60474259680667	-3.09226879491491	0.00323548686970303	0.0373935258162307	-1.94507540312963
GABRQ	gene	protein_coding	GABRQ	ENSG00000268089.2	chrX	-1.38740903981685	3.71118017154394	-3.08357234057181	0.00331589056239266	0.037932142090163	-1.96271854174659
LAMP5	gene	protein_coding	LAMP5	ENSG00000125869.9	chr20	-1.25383451114584	6.13334073195121	-3.0809778691189	0.00334023852039434	0.0380857837899065	-1.96917804393242
LGR6	gene	protein_coding	LGR6	ENSG00000133067.17	chr1	1.02278341740164	1.94591805398942	3.00579400953573	0.00412303811911024	0.0433340120414227	-1.97319506151754
LINC00320	gene	lincRNA	LINC00320	ENSG00000224924.6	chr21	1.03231363712944	6.61178666735603	3.07135250307209	0.00343204077499996	0.038582555948221	-2.00042875837463
RP11-713C5.1	gene	sense_intronic	RP11-713C5.1	ENSG00000265579.1	chr18	-1.21189594774435	5.09177521855745	-3.07651585311195	0.00338250508152886	0.0383570181567117	-2.01344791316133
DYNLRB2	gene	protein_coding	DYNLRB2	ENSG00000168589.14	chr16	1.04912402057016	3.50396363455278	3.05723714838998	0.00357095182003638	0.0396008712112706	-2.01446805229232
ODF3B	gene	protein_coding	ODF3B	ENSG00000177989.13	chr22	1.45411219532116	4.25969230166125	3.05422021939241	0.00360131713409951	0.0398178612068054	-2.03469200596492
ELMOD1	gene	protein_coding	ELMOD1	ENSG00000110675.12	chr11	-1.06586513752081	4.91358920033324	-3.05589452650687	0.00358443553890785	0.0396708613620796	-2.07517747917188
SELENOP	gene	protein_coding	SELENOP	ENSG00000250722.5	chr5	1.23520865034886	6.885996745882	3.01537675103862	0.00401449814270209	0.0425367609718108	-2.09404081835514
UNC13A	gene	protein_coding	UNC13A	ENSG00000130477.15	chr19	-1.1939343182173	5.59230855787752	-3.00415067350827	0.00414192478124794	0.043449949672987	-2.1751468008768
TTYH2	gene	protein_coding	TTYH2	ENSG00000141540.10	chr17	1.14776407001854	6.84752912910535	2.97524890976147	0.00448758605772864	0.0458329670862141	-2.19409201187769
DDN	gene	protein_coding	DDN	ENSG00000181418.7	chr12	-1.09447542194664	8.56140679365485	-2.97228923011834	0.00452446357439637	0.0460438050229739	-2.20414477908983
UBE2QL1	gene	protein_coding	UBE2QL1	ENSG00000215218.3	chr5	-1.17787329397202	5.84849522827244	-2.97254768216952	0.00452123203878984	0.0460320927870163	-2.23919823370151
CA10	gene	protein_coding	CA10	ENSG00000154975.13	chr17	-1.06924818556278	4.99196370649592	-2.97440839424702	0.00449803024233618	0.0458574188185198	-2.26239869244125
ATP2B3	gene	protein_coding	ATP2B3	ENSG00000067842.17	chrX	-1.08195865763226	4.08789241378888	-2.93342607390337	0.00503566033851697	0.0493833995254209	-2.3848361226948
