type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZRANB1	gene	protein_coding	ZRANB1	ENSG00000019995.6	chr10	0.0371209006782429	5.05920183214613	0.563162999584765	0.573979525273788	0.667890470606497	-6.40446983069353
MIS18A	gene	protein_coding	MIS18A	ENSG00000159055.3	chr21	-0.0213361218420718	3.84431008958673	-0.441284350759873	0.65950260360621	0.742913742980227	-6.40450545383644
ZSCAN26	gene	protein_coding	ZSCAN26	ENSG00000197062.11	chr6	-0.0263224902548806	4.90365361043694	-0.563336357439112	0.573861729873469	0.667785339957026	-6.40455142967395
CHAMP1	gene	protein_coding	CHAMP1	ENSG00000198824.5	chr13	0.0201815024463414	3.88435690086931	0.441037867917782	0.659680719413937	0.742981075115267	-6.40464012990791
EAPP	gene	protein_coding	EAPP	ENSG00000129518.8	chr14	-0.0248264610876197	5.73046372964386	-0.535394048086668	0.592995642677676	0.684193293799396	-6.40465584295209
RINT1	gene	protein_coding	RINT1	ENSG00000135249.7	chr7	-0.0204024723694847	3.74475149998769	-0.461834728187643	0.644721551276942	0.730740489265256	-6.40471120200674
MTCP1	gene	protein_coding	MTCP1	ENSG00000214827.9	chrX	-0.0168298854719167	3.72425533270409	-0.315632737903954	0.75262335670641	0.819372036364191	-6.40506190504568
SNRPG	gene	protein_coding	SNRPG	ENSG00000143977.13	chr2	0.0310217223237466	5.30565371475259	0.563738776034811	0.573588333871507	0.667499122929821	-6.40508633667874
INCA1	gene	protein_coding	INCA1	ENSG00000196388.8	chr17	-0.00715809252977984	3.30091740557462	-0.0852614885823812	0.932142154713976	0.95217804553238	-6.40544167431627
FAM118A	gene	protein_coding	FAM118A	ENSG00000100376.11	chr22	0.0612730550432001	4.11032085486381	0.533195912978478	0.594513269118623	0.685586682986828	-6.4054775086373
C20orf196	gene	protein_coding	C20orf196	ENSG00000171984.14	chr20	-0.00806917765052839	3.3114395069107	-0.159519941244335	0.873426566746479	0.909928422066534	-6.40572114952948
EPG5	gene	protein_coding	EPG5	ENSG00000152223.12	chr18	0.00757704011605753	3.34807467998452	0.21635414524636	0.828940901022768	0.876799066250063	-6.40572217323063
ASIC3	gene	protein_coding	ASIC3	ENSG00000213199.7	chr7	0.0436263700691217	5.07350783924351	0.565201823214722	0.572594890423762	0.666598099622476	-6.40595361824325
RRAS2	gene	protein_coding	RRAS2	ENSG00000133818.13	chr11	0.0253880355335432	3.79096204216493	0.426394272618918	0.670297202272629	0.751930033714654	-6.40612230692981
PHF20	gene	protein_coding	PHF20	ENSG00000025293.16	chr20	0.0193417673662939	4.40354227135821	0.535251717457806	0.593093855751179	0.684274161154504	-6.40620056991915
RPS26	gene	protein_coding	RPS26	ENSG00000197728.9	chr12	0.0245963098810087	8.34523793652234	0.165094342147728	0.86904303977448	0.906876138010427	-6.40638635421108
PERP	gene	protein_coding	PERP	ENSG00000112378.11	chr6	0.0395186779982688	3.97436438094154	0.369452326353321	0.712196857217388	0.786588112764948	-6.40641234325729
UBR5-AS1	gene	antisense	UBR5-AS1	ENSG00000246263.2	chr8	0.0159603086462341	3.71785369085292	0.272654504592116	0.785411185710424	0.844076776727532	-6.40655744718999
MSRB2	gene	protein_coding	MSRB2	ENSG00000148450.12	chr10	-0.0351889300819712	6.3774356489857	-0.491884867848666	0.623361410154396	0.7116024543263	-6.40685952291018
WWP2	gene	protein_coding	WWP2	ENSG00000198373.12	chr16	0.0252136577176794	4.99111314370345	0.561910633896084	0.574830841352469	0.668535539843377	-6.40714172989983
MIR497HG	gene	antisense	MIR497HG	ENSG00000267532.5	chr17	0.027097044841772	3.65855043170063	0.285518768569372	0.775553838208119	0.836513050654056	-6.40719293135485
ABCF2	gene	protein_coding	ABCF2	ENSG00000033050.7	chr7	0.0229227713969431	5.35278344188533	0.547687350191239	0.584541331258722	0.676935404329006	-6.40719356408891
SLC25A18	gene	protein_coding	SLC25A18	ENSG00000182902.13	chr22	-0.044605254799464	7.33681265202321	-0.349993020797672	0.726726726022357	0.798395251698905	-6.40728462334542
TSR2	gene	protein_coding	TSR2	ENSG00000158526.7	chrX	0.00692083006362587	8.40053058747983	0.105546296715633	0.916052281475543	0.941078073229741	-6.40729550367931
CCER2	gene	protein_coding	CCER2	ENSG00000262484.1	chr19	-0.0014436579769348	3.420916355408	-0.0155770226480804	0.987587975956263	0.991759005491014	-6.40737442435249
NDC1	gene	protein_coding	NDC1	ENSG00000058804.11	chr1	-0.00668339363951853	3.30812598946607	-0.165023971954793	0.869098351620663	0.906894960324701	-6.40739243046411
H2AFY2	gene	protein_coding	H2AFY2	ENSG00000099284.13	chr10	-0.0323797695094292	4.32384470704418	-0.526320892572138	0.599271396296424	0.689831239207607	-6.40756948630472
TWNK	gene	protein_coding	TWNK	ENSG00000107815.7	chr10	-0.00103206728399696	3.2176129483923	-0.0211900679440783	0.983115994255977	0.988633570568193	-6.40762208913779
WDR44	gene	protein_coding	WDR44	ENSG00000131725.13	chrX	0.0265252201206687	4.45139481797676	0.538599482988392	0.590785773540322	0.682323073684422	-6.40762445582521
SLC40A1	gene	protein_coding	SLC40A1	ENSG00000138449.10	chr2	0.0429810017526262	4.20445564659006	0.417318573513685	0.676910645857583	0.757624253092051	-6.40763744335975
SIGIRR	gene	protein_coding	SIGIRR	ENSG00000185187.12	chr11	-0.044800614814676	5.2848432153959	-0.563884999309128	0.573489007805949	0.667447383875568	-6.40781040089978
RPS6KL1	gene	protein_coding	RPS6KL1	ENSG00000198208.11	chr14	0.0392198295859414	4.81595365312255	0.549979357291124	0.58297134982422	0.675748252763421	-6.4080189875909
STK4	gene	protein_coding	STK4	ENSG00000101109.11	chr20	-0.0217081482258261	4.06912853101511	-0.448086241267384	0.654595061903433	0.738833635930159	-6.40807271868181
FLAD1	gene	protein_coding	FLAD1	ENSG00000160688.18	chr1	-0.0199879062764454	4.39498926847252	-0.536469362317133	0.592253881389446	0.683531945078755	-6.40816240905941
ITGAX	gene	protein_coding	ITGAX	ENSG00000140678.16	chr16	0.0622203694161194	4.28109594432616	0.365034682824243	0.715486419529147	0.789003516618055	-6.40827112667387
YIPF3	gene	protein_coding	YIPF3	ENSG00000137207.11	chr6	0.0156054065158031	6.87632766842495	0.390228001747482	0.696799593153905	0.773409402437706	-6.40827429735033
OAT	gene	protein_coding	OAT	ENSG00000065154.11	chr10	0.0218097358814857	7.10369966348197	0.335610162910964	0.737530495143568	0.807001273635614	-6.40836473825885
ZNF212	gene	protein_coding	ZNF212	ENSG00000170260.8	chr7	-0.0183311455544035	3.88835855763358	-0.439641523010261	0.66069012647553	0.743780805901798	-6.4085692851107
RP11-343J3.2	gene	antisense	RP11-343J3.2	ENSG00000236154.1	chr10	-0.159527652019128	4.91967551647731	-0.535066481442936	0.593221686277081	0.684340608283287	-6.4086936456242
ETNPPL	gene	protein_coding	ETNPPL	ENSG00000164089.8	chr4	0.0573239052942496	7.63882208496323	0.336279559541532	0.737026493241241	0.806651128230292	-6.40873240584605
TXNL4A	gene	protein_coding	TXNL4A	ENSG00000141759.14	chr18	-0.0329695405310169	5.84392804226279	-0.501203721980108	0.616800647230103	0.705934695037558	-6.40882906302725
PRKD2	gene	protein_coding	PRKD2	ENSG00000105287.12	chr19	-0.0276464939809324	3.86742753557852	-0.362671546389417	0.717248302785695	0.790339531239083	-6.40887103151986
SLC43A3	gene	protein_coding	SLC43A3	ENSG00000134802.17	chr11	-0.00949722977603873	3.54145632512182	-0.115075862577014	0.908504987203576	0.935774367667034	-6.4090794510778
ZDHHC4	gene	protein_coding	ZDHHC4	ENSG00000136247.14	chr7	0.0257232361310322	5.16467985202901	0.556792288392121	0.578316362548662	0.671906660838964	-6.409210965764
NME7	gene	protein_coding	NME7	ENSG00000143156.13	chr1	-0.0325425302970546	4.09247495060064	-0.501081911249864	0.616886208737992	0.705999410066106	-6.40957278595551
CHCHD3	gene	protein_coding	CHCHD3	ENSG00000106554.11	chr7	0.0239249457703821	5.10047115529451	0.55168542814603	0.581804011955417	0.674800572573547	-6.40980429251906
USP36	gene	protein_coding	USP36	ENSG00000055483.19	chr17	-0.0283390557209335	4.44575714564338	-0.5374082376883	0.591606587912714	0.683011686624102	-6.40994949952722
PCMTD1	gene	protein_coding	PCMTD1	ENSG00000168300.13	chr8	0.0260501504806374	4.84817014689195	0.549443193027252	0.583338434539499	0.676063553667425	-6.4099862734178
PSMB5	gene	protein_coding	PSMB5	ENSG00000100804.18	chr14	-0.0145334289176899	7.42839280880087	-0.253895600564887	0.799847307498004	0.854608273304925	-6.41038258021158
CABYR	gene	protein_coding	CABYR	ENSG00000154040.20	chr18	0.0146714613827683	3.08117964324362	0.20356936143729	0.838905160025852	0.88407166558795	-6.41041298117471
RNASEH1	gene	protein_coding	RNASEH1	ENSG00000171865.9	chr2	-0.0329300108594293	4.15518329819833	-0.514959530423171	0.607172339983268	0.696816180744949	-6.41060913162439
CFAP20	gene	protein_coding	CFAP20	ENSG00000070761.7	chr16	0.0268392194697862	6.31920727587234	0.425318952103164	0.67107945524141	0.752447723214135	-6.41061264677526
DNAJA1	gene	protein_coding	DNAJA1	ENSG00000086061.15	chr9	0.0143885180300689	7.91174015835814	0.140924489563949	0.888077015251646	0.920069569965617	-6.41071012683334
SPNS1	gene	protein_coding	SPNS1	ENSG00000169682.17	chr16	0.0229044963514839	5.61964721806881	0.530715471751996	0.596227949032467	0.687140637580405	-6.41087586837489
LINC01023	gene	lincRNA	LINC01023	ENSG00000272523.1	chr5	-0.00838520140693166	3.39734988354413	-0.0918252172101026	0.926932434262947	0.948756468199742	-6.41111230186785
RAB36	gene	protein_coding	RAB36	ENSG00000100228.12	chr22	-0.0487872911204752	4.48462428613468	-0.541897204703745	0.588516273583985	0.680347854048197	-6.41113937178782
FAM66C	gene	antisense	FAM66C	ENSG00000226711.6	chr12	-0.00340951954206314	3.17131796330325	-0.0642364681512929	0.948848623526223	0.963758859080459	-6.41118135765826
PICK1	gene	protein_coding	PICK1	ENSG00000100151.15	chr22	0.0377518386094211	6.39918311991969	0.430988623301097	0.666959059847397	0.749035908700479	-6.41134747824402
NMD3	gene	protein_coding	NMD3	ENSG00000169251.12	chr3	-0.0245142069865221	4.48217185642804	-0.530215351099798	0.596573947420905	0.68744170411815	-6.4113633691639
CCT7	gene	protein_coding	CCT7	ENSG00000135624.15	chr2	0.0126683433234023	7.43534186602424	0.257738593166377	0.796884093263475	0.852265593612921	-6.41140983062548
GNG4	gene	protein_coding	GNG4	ENSG00000168243.10	chr1	0.0899245420407109	5.31510885314923	0.534467403504251	0.593635194277963	0.684729352287938	-6.41142542651665
MFSD8	gene	protein_coding	MFSD8	ENSG00000164073.9	chr4	0.0192941011470933	3.96453622895165	0.427308551693415	0.66963238378155	0.751459737308047	-6.41174572488121
RP11-270C12.3	gene	processed_pseudogene	RP11-270C12.3	ENSG00000224550.1	chr1	0.00784299543513534	2.98907451148273	0.0556773053655726	0.955656648074565	0.968998801735952	-6.41183361586457
GOT2	gene	protein_coding	GOT2	ENSG00000125166.12	chr16	0.0212578957810443	7.30549303553838	0.26169028570938	0.79384013826469	0.850332181340581	-6.41183365408563
SLC38A6	gene	protein_coding	SLC38A6	ENSG00000139974.15	chr14	0.00761717751911384	3.5082672092565	0.13555815599755	0.89231229181218	0.923397935604606	-6.41197859529897
ERGIC2	gene	protein_coding	ERGIC2	ENSG00000087502.17	chr12	0.0215216835813026	4.3089226482266	0.507812833496474	0.612166203707911	0.701422423293467	-6.41197996712869
LYRM7	gene	protein_coding	LYRM7	ENSG00000186687.15	chr5	-0.0262967589541434	4.79423679412305	-0.548862448926105	0.583736163286856	0.676364456270559	-6.41212684047579
CUTA	gene	protein_coding	CUTA	ENSG00000112514.15	chr6	-0.00141727352183629	8.09495881201082	-0.0250979274842269	0.980002862075441	0.986490262072631	-6.41218671245674
CAPRIN1	gene	protein_coding	CAPRIN1	ENSG00000135387.20	chr11	0.0189774367408875	6.13597776862253	0.466759875613655	0.641199733318211	0.727596171430067	-6.41229604717637
RIOK2	gene	protein_coding	RIOK2	ENSG00000058729.10	chr5	-0.0108785540546803	3.55349176643405	-0.248418861674422	0.804075266511927	0.857774327401519	-6.41240362347444
BAIAP3	gene	protein_coding	BAIAP3	ENSG00000007516.13	chr16	0.0704799785507548	6.37768558071788	0.429072138475976	0.668350727833112	0.750356384485239	-6.41251229382738
MB	gene	protein_coding	MB	ENSG00000198125.12	chr22	0.0451990462098997	2.77111961119102	0.258725816143757	0.796123350028486	0.851859414385741	-6.41256494051537
ASPHD1	gene	protein_coding	ASPHD1	ENSG00000174939.10	chr16	-0.00676419435412079	8.10820923042065	-0.0780738832916578	0.937850408958663	0.955869543562099	-6.41260488442828
RP11-690D19.3	gene	sense_overlapping	RP11-690D19.3	ENSG00000260966.1	chr11	-0.0324027808203979	4.66484485189517	-0.543317938934525	0.587539773352284	0.679638790741267	-6.41262658496341
SMARCD1	gene	protein_coding	SMARCD1	ENSG00000066117.14	chr12	-0.024623260499042	5.66939675702816	-0.528945674004029	0.597452761500338	0.68819362216188	-6.41277981912818
MED20	gene	protein_coding	MED20	ENSG00000124641.15	chr6	0.015144875259355	3.68259802013766	0.32156329201421	0.748132591607101	0.815614372621803	-6.41284658973326
FAAP20	gene	protein_coding	FAAP20	ENSG00000162585.16	chr1	-0.0332446674078799	4.27281713865033	-0.47599269992055	0.634619561225598	0.721778885780609	-6.41288041251138
DDX54	gene	protein_coding	DDX54	ENSG00000123064.12	chr12	0.0309676334786593	4.98062166470978	0.545850358108011	0.585801065136935	0.678143403662827	-6.41312163890829
TDRP	gene	protein_coding	TDRP	ENSG00000180190.11	chr8	-0.0361015935936928	5.02614195881726	-0.550225904121116	0.582802588058479	0.675655852219222	-6.41314977850918
LRRC45	gene	protein_coding	LRRC45	ENSG00000169683.7	chr17	0.0273876611045223	4.20056361296345	0.482606291868313	0.62992388164322	0.717350103930735	-6.41348492772676
TNIK	gene	protein_coding	TNIK	ENSG00000154310.16	chr3	-0.0404944682597552	5.1206821612416	-0.550701244461163	0.582477281562173	0.675388279102496	-6.41370074045081
LDOC1L	gene	protein_coding	LDOC1L	ENSG00000188636.3	chr22	0.0276413719245276	5.5745745412385	0.523865429200117	0.600975000347428	0.69143243762486	-6.41383727097623
METTL18	gene	protein_coding	METTL18	ENSG00000171806.11	chr1	0.000619496243719819	3.46666069285754	0.00974765061280773	0.992232721952213	0.994480829046235	-6.41391061281514
GFPT2	gene	protein_coding	GFPT2	ENSG00000131459.12	chr5	0.0425253190957093	4.33058075578441	0.473652799596204	0.636284469004556	0.723232942344352	-6.4139772006806
RP11-728K20.1	gene	unprocessed_pseudogene	RP11-728K20.1	ENSG00000224016.2	chr7	0.0288330624758766	2.97722332655626	0.243219067043722	0.808094783520897	0.860962781707104	-6.41422929965661
SEC23IP	gene	protein_coding	SEC23IP	ENSG00000107651.12	chr10	0.0151357960012617	3.65407494072402	0.380433093172334	0.704043580985998	0.779458514988593	-6.4143036395058
RP13-516M14.10	gene	antisense	RP13-516M14.10	ENSG00000275888.1	chr17	-0.0345389617379674	3.43364504902371	-0.396673113168612	0.692048108027329	0.769258519202527	-6.41438955000291
FZD1	gene	protein_coding	FZD1	ENSG00000157240.3	chr7	0.0155815774387782	3.20415377966619	0.190655167978956	0.848996766824135	0.891386153576629	-6.41439647044083
CHRDL1	gene	protein_coding	CHRDL1	ENSG00000101938.14	chrX	-0.0748060047250823	4.36034180861368	-0.509278563036211	0.611140510857435	0.700379115834262	-6.41450270173133
SMUG1	gene	protein_coding	SMUG1	ENSG00000123415.15	chr12	-0.0185024243107788	4.01650811808568	-0.466709813136325	0.64123549068633	0.727602811696596	-6.4145489572598
TFB1M	gene	protein_coding	TFB1M	ENSG00000029639.10	chr6	0.00254611136309624	3.37289777458005	0.0653299770569981	0.947979098573186	0.963240038710953	-6.41472042406223
SPRY1	gene	protein_coding	SPRY1	ENSG00000164056.10	chr4	-0.00604153819275233	3.3557370125946	-0.0778952237041134	0.937992339119422	0.955948293502096	-6.41475651378905
MYCT1	gene	protein_coding	MYCT1	ENSG00000120279.6	chr6	-0.0218374012472058	3.81781853301151	-0.181805965544466	0.855926380894785	0.896302352034524	-6.41478654242063
RP11-539L10.3	gene	lincRNA	RP11-539L10.3	ENSG00000251580.1	chr4	-0.0428510941305396	4.24455307681415	-0.484067160733009	0.628888678484983	0.716466639236731	-6.4148740132276
MARCH6	gene	protein_coding	MARCH6	ENSG00000145495.15	chr5	-0.0229466251922448	5.93442324367188	-0.49173883775157	0.623464461826504	0.711653312514138	-6.4149708284821
MTMR7	gene	protein_coding	MTMR7	ENSG00000003987.13	chr8	0.0319005316308676	3.89437484482448	0.483827657946698	0.629058345013655	0.716592823962085	-6.41498100252771
GGTA1P	gene	transcribed_unitary_pseudogene	GGTA1P	ENSG00000204136.10	chr9	-0.0622168436455324	4.22945807973814	-0.485908882572764	0.627584641887687	0.715282444237009	-6.41519292129225
AIMP2	gene	protein_coding	AIMP2	ENSG00000106305.9	chr7	0.0303567467612167	4.20802564180314	0.510480486393252	0.61029999838015	0.69971249990995	-6.41530852350975
TNIP2	gene	protein_coding	TNIP2	ENSG00000168884.14	chr4	0.0430361203912044	4.78748906381835	0.526085082663979	0.599434905808193	0.689986812618315	-6.41532282689642
INO80C	gene	protein_coding	INO80C	ENSG00000153391.15	chr18	0.0099934741442933	3.53539847115875	0.212969663262829	0.831576084962168	0.878784091870284	-6.41547317182765
MAX	gene	protein_coding	MAX	ENSG00000125952.18	chr14	0.0220439416308942	5.98979585545092	0.516543662068723	0.606067890498335	0.695876912497617	-6.41548285692489
PHF2	gene	protein_coding	PHF2	ENSG00000197724.10	chr9	0.0302624845958244	5.581298175308	0.53770861495791	0.591399566507727	0.682837483538962	-6.41554832070002
PDIA2	gene	protein_coding	PDIA2	ENSG00000185615.15	chr16	-0.0511741583455816	6.39853774764788	-0.402714173349987	0.68760555887913	0.766140467463329	-6.41572152625028
PDCD11	gene	protein_coding	PDCD11	ENSG00000148843.13	chr10	0.0155167826578415	3.81796031222431	0.426317034945495	0.670353377617326	0.751930033714654	-6.41580900986996
C16orf70	gene	protein_coding	C16orf70	ENSG00000125149.11	chr16	0.0363152281545291	4.82611038174938	0.531506405658512	0.595680945519593	0.686743144708908	-6.41583379893611
FN1	gene	protein_coding	FN1	ENSG00000115414.18	chr2	0.0592840951411215	6.01662890660936	0.487953055736722	0.626138630445231	0.714002290904221	-6.41588434475269
COG3	gene	protein_coding	COG3	ENSG00000136152.14	chr13	0.0169413027225396	4.15731520161158	0.460791562011497	0.645468522271617	0.731178375401269	-6.41603426533402
MRPL39	gene	protein_coding	MRPL39	ENSG00000154719.13	chr21	0.0235174887239387	5.37753185548279	0.536654839291289	0.592125981127865	0.683449173150575	-6.41607790797936
ASB7	gene	protein_coding	ASB7	ENSG00000183475.12	chr15	-0.0105463727673984	3.55112712056596	-0.292277471997932	0.770389381595178	0.832233978075246	-6.41612642112478
RGS5	gene	protein_coding	RGS5	ENSG00000143248.12	chr1	0.0447065489793328	7.65526556743003	0.319689504458537	0.749550548631255	0.816830818247713	-6.41619019258605
ACAD10	gene	protein_coding	ACAD10	ENSG00000111271.14	chr12	-0.0173393958428147	3.99920975391893	-0.452320785032409	0.651547415102177	0.736076737065191	-6.41638938040941
C18orf25	gene	protein_coding	C18orf25	ENSG00000152242.10	chr18	-0.0186772415666354	3.99088688114976	-0.436307614898288	0.663102697459426	0.745703195247878	-6.41644385731303
ZNF561-AS1	gene	processed_transcript	ZNF561-AS1	ENSG00000267106.5	chr19	-0.0108233808852352	3.63686856808912	-0.184551344143772	0.853775311381971	0.894897179300506	-6.41645038294836
SMARCAD1	gene	protein_coding	SMARCAD1	ENSG00000163104.17	chr4	0.0194197410893429	4.28057531211892	0.492398852172106	0.622998756756287	0.711367658120664	-6.4164802799166
IDI2-AS1	gene	antisense	IDI2-AS1	ENSG00000232656.7	chr10	-0.0390651044641421	4.46525812029557	-0.497600260213356	0.619333980452907	0.708068029905513	-6.41658568198751
APTX	gene	protein_coding	APTX	ENSG00000137074.18	chr9	-0.0198820389849406	4.9679143040264	-0.54373410728931	0.587253875315371	0.679437290713917	-6.41664426627521
LSM5	gene	protein_coding	LSM5	ENSG00000106355.9	chr7	-0.0218623298830147	4.37210141242651	-0.492357939305336	0.62302762039145	0.711367658120664	-6.41667744878595
SCAND2P	gene	transcribed_unprocessed_pseudogene	SCAND2P	ENSG00000176700.19	chr15	-0.00848889180560253	3.26812704489071	-0.138438926396475	0.890038305855681	0.921591351298835	-6.41669925547579
HES5	gene	protein_coding	HES5	ENSG00000197921.5	chr1	-0.0513793559549311	3.40560328433652	-0.258685801609841	0.79615418099948	0.851859414385741	-6.4167218103076
DHRS7B	gene	protein_coding	DHRS7B	ENSG00000109016.17	chr17	0.0219614409257929	4.36241515161486	0.50072263205246	0.617138601849278	0.706155395898647	-6.41695120905777
TECR	gene	protein_coding	TECR	ENSG00000099797.13	chr19	0.000118007489346539	8.3146647917495	0.00213564397141961	0.998298216403327	0.998872989187899	-6.41709952176458
IDNK	gene	protein_coding	IDNK	ENSG00000148057.15	chr9	0.0352659375248869	5.04822184709556	0.541668022302903	0.588673866162887	0.680497703413458	-6.41712348578076
C11orf96	gene	protein_coding	C11orf96	ENSG00000187479.5	chr11	-0.0926414754169782	5.56663616254127	-0.502900294379935	0.61560949734474	0.704737169830025	-6.41717526533314
SAT1	gene	protein_coding	SAT1	ENSG00000130066.16	chrX	0.000685969105916229	8.40893934466926	0.00570848666966298	0.995451225253844	0.996844266975059	-6.41726081316177
FAM214A	gene	protein_coding	FAM214A	ENSG00000047346.12	chr15	0.0262251075001592	4.00705109717334	0.41097000420283	0.681551843623502	0.760963533355963	-6.41745452701162
SGTA	gene	protein_coding	SGTA	ENSG00000104969.9	chr19	-0.016290698745129	7.17100816708155	-0.316375610617014	0.752060368699613	0.818893516602589	-6.41764798559989
CTDSP1	gene	protein_coding	CTDSP1	ENSG00000144579.7	chr2	0.0384011562288595	5.94734831179132	0.531162494727274	0.595918763206468	0.68688191722633	-6.41788097359386
ATP5E	gene	protein_coding	ATP5E	ENSG00000124172.9	chr20	0.0220937543883002	7.4471349083176	0.292371245701793	0.770317798810656	0.832193599088107	-6.41791794531574
DDB2	gene	protein_coding	DDB2	ENSG00000134574.11	chr11	-0.0151044477088527	3.8745249406873	-0.243920787178741	0.807552043006181	0.860593011549156	-6.4180453781761
SEL1L3	gene	protein_coding	SEL1L3	ENSG00000091490.10	chr4	-0.0365336976825543	3.58721299000531	-0.357836432052881	0.720857937644403	0.793703834135327	-6.41805048339208
TIGAR	gene	protein_coding	TIGAR	ENSG00000078237.6	chr12	-0.00258436629875058	3.24679481431325	-0.0514009079314526	0.95905938105789	0.971760567263804	-6.41813643386063
POLD1	gene	protein_coding	POLD1	ENSG00000062822.12	chr19	-0.00384284355846454	3.33892931600748	-0.0695557116141311	0.944619519425113	0.96060994389187	-6.41825547701867
IQCB1	gene	protein_coding	IQCB1	ENSG00000173226.16	chr3	0.0241913111464536	4.62990902440082	0.529735885522654	0.596905742489174	0.687693754842391	-6.41857554105425
RP11-46F15.2	gene	antisense	RP11-46F15.2	ENSG00000238260.1	chr1	-0.0218283724102419	3.67540980433021	-0.222415836239167	0.824226085331697	0.873302172112142	-6.41865587483706
H3F3AP4	gene	processed_pseudogene	H3F3AP4	ENSG00000235655.3	chr2	0.0525036997783292	4.18893037639362	0.468272403274731	0.640119798962229	0.726748706344664	-6.4187446334793
AIFM3	gene	protein_coding	AIFM3	ENSG00000183773.15	chr22	0.0525664437989688	6.59434655233396	0.414099387827741	0.679262538626335	0.759522844100314	-6.41875013880654
PA2G4	gene	protein_coding	PA2G4	ENSG00000170515.13	chr12	-0.0143050101943043	6.72462912119702	-0.380132191710135	0.704266550784227	0.779669890366303	-6.418867501888
RRAGA	gene	protein_coding	RRAGA	ENSG00000155876.5	chr9	-0.00576274502079244	7.75709907892465	-0.0851040352938678	0.93226716442311	0.952227544517811	-6.41889538905763
ZNF18	gene	protein_coding	ZNF18	ENSG00000154957.13	chr17	-0.0268406131553376	4.09103083300274	-0.459414464583244	0.64645516067088	0.731989298604855	-6.41927681640851
AP3S1	gene	protein_coding	AP3S1	ENSG00000177879.15	chr5	0.00871335632846204	7.96025826179595	0.0995159454631813	0.920832229522975	0.944428697607833	-6.41953535599439
ZMYM2	gene	protein_coding	ZMYM2	ENSG00000121741.16	chr13	0.021514272291288	4.90237145444819	0.536426772129595	0.592283252316281	0.683533418501808	-6.41961655123835
PLBD2	gene	protein_coding	PLBD2	ENSG00000151176.7	chr12	0.0387423873116752	5.83806433839083	0.471270026804715	0.637981786692523	0.724789730585968	-6.41984999571198
GNRHR2	gene	transcribed_unitary_pseudogene	GNRHR2	ENSG00000211451.12	chr1	0.0106774217522263	3.43281127128559	0.193454315264381	0.846807235866608	0.890124429648085	-6.41993713226782
PRKAR1A	gene	protein_coding	PRKAR1A	ENSG00000108946.14	chr17	-0.0123605203771167	7.57031642381019	-0.210879391427543	0.833204542528366	0.880008096879455	-6.42046458956779
SLC36A1	gene	protein_coding	SLC36A1	ENSG00000123643.12	chr5	0.0173624345919516	3.29071512949377	0.223748907792488	0.823190065686464	0.872718658478872	-6.42050284361601
MAFF	gene	protein_coding	MAFF	ENSG00000185022.11	chr22	-0.096959355616915	4.57401214217425	-0.431662520059986	0.666469979301003	0.748590304990232	-6.4207220546116
PPARA	gene	protein_coding	PPARA	ENSG00000186951.16	chr22	0.00798525208666456	3.56094789702532	0.105839645624078	0.915819835518175	0.940957112323788	-6.4208386593785
RPN2	gene	protein_coding	RPN2	ENSG00000118705.16	chr20	0.0191676462312715	6.56511425415166	0.410595659646418	0.681825894420069	0.761165709360336	-6.42090622324408
POFUT1	gene	protein_coding	POFUT1	ENSG00000101346.13	chr20	-0.016031376601755	3.98435707386263	-0.412459240822496	0.680462020336587	0.760270065888555	-6.42094023883206
HAUS1	gene	protein_coding	HAUS1	ENSG00000152240.12	chr18	0.0135346051035681	3.85314405502231	0.250737400711319	0.802284676734103	0.856497858049176	-6.42097300833568
GTF2IRD1	gene	protein_coding	GTF2IRD1	ENSG00000006704.10	chr7	0.00837889761507826	3.35316657389108	0.176900862303122	0.859772322714374	0.899671438288277	-6.42120999155203
PRDX3	gene	protein_coding	PRDX3	ENSG00000165672.6	chr10	0.00168101074445026	7.97442776881305	0.0273838956548115	0.97818192225241	0.985227942059991	-6.4213300374617
USP32P1	gene	transcribed_unprocessed_pseudogene	USP32P1	ENSG00000188933.14	chr17	-0.08255038092625	4.36371063624394	-0.511721165296489	0.609432926741612	0.698817188595693	-6.42133284212987
GAS7	gene	protein_coding	GAS7	ENSG00000007237.18	chr17	0.0193421847138371	7.17958215368416	0.27161128820903	0.786212104724676	0.844788257207586	-6.42149119453059
NEU4	gene	protein_coding	NEU4	ENSG00000204099.11	chr2	-0.0650690734314168	4.70296521067744	-0.508073163766079	0.611983972930299	0.701246647265774	-6.42153909405308
RPL23A	gene	protein_coding	RPL23A	ENSG00000198242.13	chr17	-0.000900902521543401	8.34709425211791	-0.0117908000227702	0.990604736398253	0.993503987656932	-6.42157528654271
IQCC	gene	protein_coding	IQCC	ENSG00000160051.11	chr1	-0.014072831532717	3.34478678809608	-0.2631469792279	0.792718854815761	0.84959273085351	-6.42161456479799
CYLD	gene	protein_coding	CYLD	ENSG00000083799.17	chr16	0.0225315788285192	5.04218856001238	0.534823484913742	0.593389396352861	0.684485303113271	-6.42170384163252
TBC1D20	gene	protein_coding	TBC1D20	ENSG00000125875.13	chr20	-0.0134570160330734	5.55483891821441	-0.517704496181481	0.605259137759662	0.695112335222685	-6.4219928187041
