type	gene_type	gene_name	gene_id	seqnames	logFC	AveExpr	t	P.Value	adj.P.Val	B
UFSP2	gene	protein_coding	UFSP2	ENSG00000109775.10	chr4	0.0463464398790459	5.16089681651979	0.654169917008331	0.514080526139863	0.691845269373439	-6.21128397070576
ZNF44	gene	protein_coding	ZNF44	ENSG00000197857.13	chr19	0.0019716121257578	3.08844013546278	0.0278524762251211	0.977819661725677	0.988626631177034	-6.21132944097676
CIB2	gene	protein_coding	CIB2	ENSG00000136425.12	chr15	-0.0667322095916756	4.43214199154579	-0.645781908094233	0.519482625721377	0.695743086570337	-6.21144585612205
SASH1	gene	protein_coding	SASH1	ENSG00000111961.17	chr6	0.0495347234266674	5.77453622917086	0.652468364382208	0.515173978169681	0.692586647230526	-6.21149422159696
PPIA	gene	protein_coding	PPIA	ENSG00000196262.13	chr7	0.000870189249978282	9.09685311016324	0.00982246488030561	0.992176981530494	0.99629036941358	-6.21152312611353
RRN3P1	gene	transcribed_unprocessed_pseudogene	RRN3P1	ENSG00000248124.7	chr16	0.000329277894553837	3.10245238779069	0.00440762247818789	0.996489541223687	0.998042233504011	-6.21156261970844
ZNF830	gene	protein_coding	ZNF830	ENSG00000198783.5	chr17	-0.0308926671501659	4.44028790236486	-0.636336029188346	0.525601282776261	0.70017385900667	-6.21199116707719
SPDL1	gene	protein_coding	SPDL1	ENSG00000040275.16	chr5	-0.0196879072666492	3.4383340878865	-0.218647600280722	0.827244476124473	0.903771150697846	-6.2120020160312
POMZP3	gene	protein_coding	POMZP3	ENSG00000146707.14	chr7	0.106087135501111	4.87687603037975	0.609557838537054	0.543147386784584	0.713162629014811	-6.21207562277998
MOB1B	gene	protein_coding	MOB1B	ENSG00000173542.8	chr4	0.0725536487502403	4.90988043424184	0.651245465159853	0.5159605912289	0.693166652477606	-6.21233026666496
PDIA6	gene	protein_coding	PDIA6	ENSG00000143870.12	chr2	0.0605140333623062	5.37874114797959	0.640403482067702	0.522961991496296	0.697848825005799	-6.21235817287592
FNDC5	gene	protein_coding	FNDC5	ENSG00000160097.16	chr1	-0.0834117722987822	4.97565197956617	-0.634816413259063	0.526589096039945	0.700931569862423	-6.21237015832106
C8orf33	gene	protein_coding	C8orf33	ENSG00000182307.12	chr8	-0.0296420622249238	6.66402831829104	-0.564213989698175	0.573515520477361	0.736155657662883	-6.21238908983173
COG7	gene	protein_coding	COG7	ENSG00000168434.12	chr16	0.0343935566065063	4.90261242724336	0.648325450051697	0.517841394697176	0.694600632877252	-6.21239078277
SLC9A3R2	gene	protein_coding	SLC9A3R2	ENSG00000065054.13	chr16	-0.0615425146747128	6.97470215899611	-0.570728560839253	0.569102874300099	0.732742825681494	-6.21244239715112
GPT2	gene	protein_coding	GPT2	ENSG00000166123.13	chr16	-0.0577799118486633	6.72611120523378	-0.55041499976016	0.582916034514372	0.742383377066859	-6.21249921690623
MT1A	gene	protein_coding	MT1A	ENSG00000205362.11	chr16	-0.136453779125342	3.94269909751303	-0.606049929886392	0.545467560613345	0.71508087733484	-6.21257180178212
STAM2	gene	protein_coding	STAM2	ENSG00000115145.9	chr2	0.0336033845538095	4.19909248159188	0.541395451463297	0.589099575764986	0.746624253969056	-6.21264550020545
NARS2	gene	protein_coding	NARS2	ENSG00000137513.9	chr11	-0.0262024828430647	3.79288157425823	-0.479812068086872	0.632113294560838	0.777492712464299	-6.2127024807753
PHB	gene	protein_coding	PHB	ENSG00000167085.11	chr17	-0.0274579151172132	7.22144565893822	-0.488931158356394	0.625659091552711	0.772556694351626	-6.2127075538849
ZNF141	gene	protein_coding	ZNF141	ENSG00000131127.13	chr4	0.00117171634380187	3.04949207783648	0.0140201799913363	0.988833934686582	0.994711442743035	-6.212720611945
UNC119B	gene	protein_coding	UNC119B	ENSG00000175970.10	chr12	0.0529195980005648	5.26337969693198	0.65268508601794	0.515034640661146	0.692439075127354	-6.21280790330237
ZNF287	gene	protein_coding	ZNF287	ENSG00000141040.14	chr17	0.0126680836173407	2.90980245447414	0.205456399673384	0.837515398936526	0.910743551620287	-6.21282502457645
CA4	gene	protein_coding	CA4	ENSG00000167434.9	chr17	0.11615713115687	4.26632260479245	0.634459028785344	0.526821549859017	0.701161279617431	-6.21289095852239
MAPKAPK5-AS1	gene	lincRNA	MAPKAPK5-AS1	ENSG00000234608.7	chr12	0.0528422038200391	5.97342322551813	0.6009032543389	0.54888060727107	0.717716383963549	-6.21309840158944
PFKL	gene	protein_coding	PFKL	ENSG00000141959.16	chr21	-0.0334944793038821	7.87857454587591	-0.398135926492821	0.691139318435426	0.818550701028582	-6.21313045500318
DGKD	gene	protein_coding	DGKD	ENSG00000077044.10	chr2	0.0434063507820666	4.8693216456666	0.643240328850284	0.52112529648222	0.696416609854402	-6.21320288384146
NPM1P27	gene	processed_pseudogene	NPM1P27	ENSG00000249353.2	chr5	0.0105658273606886	2.76501538751556	0.0968485923567846	0.922985789484707	0.959022325921396	-6.21326836891342
TXNIP	gene	protein_coding	TXNIP	ENSG00000265972.5	chr1	0.0944932640778759	7.68634708817558	0.560101200292646	0.576309735576009	0.738083654022452	-6.21344533311851
LRIF1	gene	protein_coding	LRIF1	ENSG00000121931.15	chr1	-0.0484672201212506	4.28126887631165	-0.602314829774563	0.547943453758856	0.716957540765722	-6.21350035720373
PHACTR3	gene	protein_coding	PHACTR3	ENSG00000087495.16	chr20	-0.0412354043715677	7.27500402060308	-0.510737625451279	0.610342980279316	0.762030473040979	-6.21386250492442
CNKSR1	gene	protein_coding	CNKSR1	ENSG00000142675.17	chr1	0.0214505009983008	3.26094488660885	0.216322154297684	0.829052999474234	0.905281657428811	-6.21392405003681
B2M	gene	protein_coding	B2M	ENSG00000166710.17	chr15	0.0182547277007146	9.65016965244601	0.153661180727072	0.878099203446427	0.932779691231199	-6.21393436519759
GPN1	gene	protein_coding	GPN1	ENSG00000198522.13	chr2	-0.0375547750535192	5.20988098403546	-0.647105959296837	0.518627937696945	0.695187277499188	-6.21401443688181
EIF4G2	gene	protein_coding	EIF4G2	ENSG00000110321.16	chr11	-0.0154031927414735	8.50641224862904	-0.27324479172803	0.785069608030116	0.878127124390593	-6.21409153109723
PPWD1	gene	protein_coding	PPWD1	ENSG00000113593.11	chr5	0.0415685444940364	5.24863070496079	0.651369905366913	0.515880518010642	0.693138603057442	-6.21415112664047
CEBPA-AS1	gene	antisense	CEBPA-AS1	ENSG00000267296.2	chr19	-0.0380445067331716	3.20591585912479	-0.3916812474676	0.695892082388022	0.821134631228768	-6.21419355841164
BHLHE22	gene	protein_coding	BHLHE22	ENSG00000180828.2	chr8	0.183126348150449	5.64032657867158	0.534604808346585	0.593775137859315	0.750195293133756	-6.21424868316402
TMEM208	gene	protein_coding	TMEM208	ENSG00000168701.18	chr16	0.0428249389652287	6.38094269140001	0.566410957171421	0.57202557297313	0.735169953542845	-6.21433228918589
FCHSD1	gene	protein_coding	FCHSD1	ENSG00000197948.10	chr5	0.0335839471261004	3.59452529629857	0.335630665262998	0.73765418979323	0.847650808182907	-6.21442956113395
DDX50	gene	protein_coding	DDX50	ENSG00000107625.12	chr10	-0.0268628428535305	5.10788772870351	-0.649378298866681	0.517162833902634	0.694303852738236	-6.21448842037408
BMP8B	gene	protein_coding	BMP8B	ENSG00000116985.11	chr1	-0.00595404199699834	3.33214173226522	-0.0477419774371809	0.961990236361484	0.980026507105864	-6.21454162874777
CAPZA1	gene	protein_coding	CAPZA1	ENSG00000116489.12	chr1	0.0311955639701775	6.20956271057542	0.610668593167307	0.54241375690167	0.712574010888906	-6.21457021720443
RP11-766N7.3	gene	lincRNA	RP11-766N7.3	ENSG00000255693.1	chr12	-0.00730198416601446	2.83356867235233	-0.0423296259682407	0.966296521493332	0.982362312764904	-6.21473989298616
TPT1	gene	protein_coding	TPT1	ENSG00000133112.16	chr13	-0.00552211596812135	9.43209461588756	-0.0602132060464345	0.95207209922156	0.97378573156762	-6.21484950564288
PLBD2	gene	protein_coding	PLBD2	ENSG00000151176.7	chr12	0.0571890666545904	5.87701735906987	0.598870407048822	0.550231630320557	0.718475883761944	-6.2148732323657
USP32P1	gene	transcribed_unprocessed_pseudogene	USP32P1	ENSG00000188933.14	chr17	0.119490874424759	4.41917984369616	0.6300871795274	0.529669414130163	0.703326017397865	-6.21503600567024
ABRACL	gene	protein_coding	ABRACL	ENSG00000146386.7	chr6	-0.114493733195848	5.29265745979731	-0.639450233524037	0.523579918339409	0.698418140879758	-6.21508317185665
RPL18AP3	gene	processed_pseudogene	RPL18AP3	ENSG00000213442.5	chr12	-0.0917094427710428	4.1727670228658	-0.61715213152225	0.538141506154742	0.709493662818099	-6.21531879196808
POLR2H	gene	protein_coding	POLR2H	ENSG00000163882.9	chr3	-0.0302197666082078	5.55573836142572	-0.635207655158646	0.526334681033628	0.700767541910875	-6.2153488282913
KLHL2	gene	protein_coding	KLHL2	ENSG00000109466.13	chr4	-0.0516402125950153	7.30881639461548	-0.412453570689294	0.680640870301509	0.811839647605501	-6.21575505045194
DENND4A	gene	protein_coding	DENND4A	ENSG00000174485.15	chr15	0.0216378604558782	3.65408436318189	0.47509425286196	0.635463610811169	0.779674687569552	-6.21581333921717
CCDC9	gene	protein_coding	CCDC9	ENSG00000105321.12	chr19	0.0499747268937112	4.56949081293469	0.633299416009596	0.527576162035895	0.70174829799794	-6.2158903045458
STK40	gene	protein_coding	STK40	ENSG00000196182.10	chr1	-0.057533069929435	5.02142595656201	-0.645516168270328	0.519654251869774	0.695815790858604	-6.21637235333021
GPATCH3	gene	protein_coding	GPATCH3	ENSG00000198746.12	chr1	0.0331240482902997	4.54441825136168	0.62468205966461	0.533201264134055	0.705781709418646	-6.21642082010906
EIF3K	gene	protein_coding	EIF3K	ENSG00000178982.9	chr19	0.0253225665139034	7.63271385162459	0.408977069790144	0.683184375200123	0.813395774418489	-6.21644600121808
ADHFE1	gene	protein_coding	ADHFE1	ENSG00000147576.15	chr8	-0.0730021671473136	5.06435345904829	-0.643952645174185	0.520664640481332	0.69623154627845	-6.21645527358524
ZNF254	gene	protein_coding	ZNF254	ENSG00000213096.10	chr19	-0.0321087051082696	3.7805190037706	-0.454768077635883	0.649983781693617	0.789439383024728	-6.2166202384502
CCT2	gene	protein_coding	CCT2	ENSG00000166226.12	chr12	0.0331307544644472	6.96832009227898	0.482022160134557	0.630546432995034	0.776258577212359	-6.21665996257576
TANGO6	gene	protein_coding	TANGO6	ENSG00000103047.7	chr16	-0.0102780957235145	3.16715899373829	-0.209284694915638	0.834531647590635	0.908891626978797	-6.21698527810696
VMO1	gene	protein_coding	VMO1	ENSG00000182853.11	chr17	0.0190529361910907	3.12880427849759	0.178700251068148	0.85843262442181	0.922124188273427	-6.21705282235064
WDR53	gene	protein_coding	WDR53	ENSG00000185798.7	chr3	-0.0182990949286497	3.47218002188086	-0.312632181374737	0.755027505224275	0.858886900078419	-6.2170753181261
RARS	gene	protein_coding	RARS	ENSG00000113643.8	chr5	-0.0465758177339488	5.2427885919672	-0.636286381702184	0.525633540554053	0.700177002800487	-6.21707536261246
DOPEY1	gene	protein_coding	DOPEY1	ENSG00000083097.14	chr6	-0.043327578551537	4.27110369379162	-0.621469045457625	0.535306423266408	0.707388620160027	-6.21708427839265
FUOM	gene	protein_coding	FUOM	ENSG00000148803.11	chr10	0.0160794705581306	3.12398249888874	0.145113213301651	0.88483117236583	0.936369689364454	-6.21725257543591
CTC-463A16.1	gene	TEC	CTC-463A16.1	ENSG00000280047.1	chr5	-0.0241783716114203	3.21553861977556	-0.266593390573585	0.790176343737981	0.881155173277452	-6.21725831633041
POU3F1	gene	protein_coding	POU3F1	ENSG00000185668.7	chr1	0.134593448285974	3.12772217352051	0.484441320546283	0.62883327404657	0.774678929242327	-6.21737397469364
ZCCHC6	gene	protein_coding	ZCCHC6	ENSG00000083223.17	chr9	-0.00353588417814743	3.22812694927106	-0.0497548465117204	0.960388995629246	0.97920693200073	-6.21742930979871
ZDHHC6	gene	protein_coding	ZDHHC6	ENSG00000023041.11	chr10	-0.0242963456157375	4.9200990049608	-0.640561632729024	0.522859509689127	0.697767757800938	-6.21745472812581
FTH1P11	gene	processed_pseudogene	FTH1P11	ENSG00000237264.4	chr8	0.0415478580922914	2.87804410965014	0.251501794003603	0.801796698291576	0.888108446166127	-6.21752533024323
C19orf71	gene	protein_coding	C19orf71	ENSG00000183397.5	chr19	-0.0456673641067153	3.99180392557249	-0.60869594298353	0.543716994463083	0.713630459750655	-6.21756169635505
RP4-612B15.3	gene	antisense	RP4-612B15.3	ENSG00000261737.1	chr1	-0.0153397324504438	3.12874289108011	-0.198020956382862	0.843317257226173	0.913671085686207	-6.21769661476699
AATF	gene	protein_coding	AATF	ENSG00000275700.4	chr17	0.0570834100846023	5.56660928930253	0.643560437504418	0.520918255513906	0.696316436785593	-6.21773708525419
LINC00893	gene	antisense	LINC00893	ENSG00000241769.7	chrX	-0.0172175310257017	2.91355436974181	-0.199240830952598	0.842364793560281	0.913258832852214	-6.21776056235687
PTPMT1	gene	protein_coding	PTPMT1	ENSG00000110536.13	chr11	-0.0377879405788386	5.1987790918049	-0.644428459017004	0.520357049149957	0.696038481496621	-6.21793262769128
GDPD3	gene	protein_coding	GDPD3	ENSG00000102886.14	chr16	0.011351096173069	3.30324231890619	0.0902423304706007	0.928224231293065	0.961606797870136	-6.21801710779608
NOC3L	gene	protein_coding	NOC3L	ENSG00000173145.11	chr10	-0.00369121857107757	3.45251497742142	-0.0414620740403648	0.966986876512639	0.982681421116518	-6.21804745361819
GABARAP	gene	protein_coding	GABARAP	ENSG00000170296.9	chr17	-0.00883945612630832	9.14884924158237	-0.155052390787506	0.877004382387677	0.932257529442014	-6.21809662616459
FASN	gene	protein_coding	FASN	ENSG00000169710.8	chr17	-0.045593214119207	6.73616256988358	-0.472088887969283	0.637601790372964	0.781248172905585	-6.2182104049926
SSRP1	gene	protein_coding	SSRP1	ENSG00000149136.8	chr11	-0.0215482255975301	6.60305234741552	-0.536027847260467	0.592793912054656	0.749449269301564	-6.21838483858117
MRPL42	gene	protein_coding	MRPL42	ENSG00000198015.12	chr12	0.0195184715873493	3.58304165119793	0.440531876057824	0.660234565235223	0.797100347220621	-6.2184675158661
RP11-756P10.6	gene	TEC	RP11-756P10.6	ENSG00000278974.1	chr4	-0.0675078196903947	3.4946068859196	-0.403823597087417	0.686961490057692	0.815689037597405	-6.21861689335853
NNT-AS1	gene	antisense	NNT-AS1	ENSG00000248092.7	chr5	-0.0359924936996943	4.1950730288068	-0.530721629394865	0.5964565146754	0.751785395576129	-6.21885689897385
FCHO2	gene	protein_coding	FCHO2	ENSG00000157107.13	chr5	0.0459170341659281	4.16105619595007	0.481004190117701	0.63126792255269	0.77682010815309	-6.21897544006965
HLA-H	gene	unprocessed_pseudogene	HLA-H	ENSG00000206341.7	chr6	-0.0819012769118004	4.46835267516015	-0.598552407348277	0.55044312141969	0.718512204477327	-6.21922936885427
ZNF789	gene	protein_coding	ZNF789	ENSG00000198556.13	chr7	-0.0236637659809493	3.54526463467794	-0.324552463259019	0.746006512292798	0.852498704852608	-6.21932836596257
E2F1	gene	protein_coding	E2F1	ENSG00000101412.12	chr20	0.0591904588930818	4.53628072263832	0.614021631955913	0.540202179085079	0.710980132893366	-6.21937600228966
TMEM198	gene	protein_coding	TMEM198	ENSG00000188760.10	chr2	-0.0961885172321217	5.17321436319805	-0.612084591007164	0.541479244955777	0.711659434480016	-6.21953835020384
MAP2K5	gene	protein_coding	MAP2K5	ENSG00000137764.19	chr15	-0.0456673844268209	4.52386304760989	-0.635189978182417	0.526346174568183	0.700767541910875	-6.21954474632974
IFI44L	gene	protein_coding	IFI44L	ENSG00000137959.15	chr1	0.057257904833532	4.02468941970587	0.285445201640911	0.775726933500245	0.872655216433676	-6.21954812708427
CPTP	gene	protein_coding	CPTP	ENSG00000224051.6	chr1	-0.0543773676217585	5.77105006497014	-0.609810953814738	0.542980165579897	0.712983038840236	-6.21957562170892
NOS3	gene	protein_coding	NOS3	ENSG00000164867.10	chr7	-0.0503079916156954	3.17589238718521	-0.311603621713443	0.755807500641108	0.859653028533954	-6.21960830144205
SNRPB2	gene	protein_coding	SNRPB2	ENSG00000125870.10	chr20	0.0393517056016757	5.6768773382686	0.621893477195966	0.535028094066418	0.707100617096019	-6.21961231945765
RP11-389C8.2	gene	sense_overlapping	RP11-389C8.2	ENSG00000261269.1	chr5	0.00335134371250811	3.37539344174307	0.0175174752311131	0.986048848777652	0.993216257613928	-6.21969144957057
ZSCAN25	gene	protein_coding	ZSCAN25	ENSG00000197037.10	chr7	-0.00153551873480895	3.19524899170334	-0.0264052556671707	0.978971879652552	0.989236384604035	-6.21981187224324
LEPROT	gene	protein_coding	LEPROT	ENSG00000213625.8	chr1	-0.0548814834633964	5.46765239373723	-0.643183508811375	0.521162051215654	0.696416609854402	-6.21983236240592
GS1-259H13.2	gene	protein_coding	GS1-259H13.2	ENSG00000244219.6	chr7	0.010530519992106	3.09292693750788	0.118537503684281	0.905812488153995	0.949107469725096	-6.21998203067785
RTCA-AS1	gene	antisense	RTCA-AS1	ENSG00000224616.1	chr1	0.00857851238564811	2.75194454072753	0.0873377250648798	0.930528450220454	0.962928981296134	-6.2201377210646
MMP17	gene	protein_coding	MMP17	ENSG00000198598.6	chr12	-0.0921122077654051	6.56145828669909	-0.489476581876984	0.625273969003449	0.772244018568283	-6.22013971603128
BTG3	gene	protein_coding	BTG3	ENSG00000154640.14	chr21	0.0723635414109154	5.16409471661001	0.635046283291229	0.526439609507418	0.700842124778031	-6.22014797424264
ATP2A2	gene	protein_coding	ATP2A2	ENSG00000174437.16	chr12	-0.0477954230360078	7.32798729975375	-0.368719227800951	0.712896619584422	0.832782011892419	-6.22015645092538
ADNP-AS1	gene	antisense	ADNP-AS1	ENSG00000259456.3	chr20	0.0282575067488944	3.38564549686117	0.354262077252776	0.723677996875102	0.839852231047293	-6.22024687136453
UBN2	gene	protein_coding	UBN2	ENSG00000157741.14	chr7	0.0208767081287351	3.45587857656538	0.300226662533708	0.76445169421648	0.865226704054602	-6.22026024946954
EIF3B	gene	protein_coding	EIF3B	ENSG00000106263.17	chr7	-0.0256706352582148	6.62605708277585	-0.538448170760948	0.591126758103961	0.74826212356287	-6.22054038222498
AKNA	gene	protein_coding	AKNA	ENSG00000106948.16	chr9	0.0355341531123621	3.61522211087139	0.355769880919629	0.722550920694876	0.839274100834589	-6.22067038519664
CENPBD1P1	gene	transcribed_processed_pseudogene	CENPBD1P1	ENSG00000213753.10	chr19	-0.0446504230865585	4.91745465831114	-0.633309090826389	0.527569863893565	0.70174829799794	-6.22068355236116
PTPRA	gene	protein_coding	PTPRA	ENSG00000132670.20	chr20	0.0207009905232995	7.62798778013998	0.369033039370666	0.712663227998651	0.832718490070391	-6.22078644608442
C5orf51	gene	protein_coding	C5orf51	ENSG00000205765.8	chr5	0.0365262851268362	4.77931285325589	0.612431121484373	0.541250670067525	0.711659434480016	-6.22100534687415
A2M	gene	protein_coding	A2M	ENSG00000175899.14	chr12	-0.070920291832735	7.60354103399904	-0.494358558252889	0.621831427828408	0.770002723030422	-6.22108050317533
ZNF667-AS1	gene	lincRNA	ZNF667-AS1	ENSG00000166770.10	chr19	-0.0486461317973061	5.83632514954408	-0.598824888621169	0.550261900642822	0.718475883761944	-6.22138712309024
NPEPL1	gene	protein_coding	NPEPL1	ENSG00000215440.11	chr20	-0.0642831574162654	6.37184630347844	-0.549302471756368	0.583677094728802	0.74269602655635	-6.22149283504903
IGKC	gene	IG_C_gene	IGKC	ENSG00000211592.8	chr2	-0.168191511949771	4.00912621337097	-0.624123352855376	0.533567023351144	0.705926564592985	-6.22151811151993
PPP4R3B	gene	protein_coding	PPP4R3B	ENSG00000275052.4	chr2	-0.0327148605339191	5.11922172528523	-0.639222572125386	0.5237275518799	0.698551972746063	-6.22153293866442
CTD-3025N20.3	gene	lincRNA	CTD-3025N20.3	ENSG00000272010.1	chr8	-0.0874493520816833	4.53606428139385	-0.607436725868675	0.544549722874093	0.714203066755622	-6.22154307206088
RRAS	gene	protein_coding	RRAS	ENSG00000126458.3	chr19	-0.0713453355953186	6.04031461193121	-0.636387471019799	0.525567860226639	0.70017385900667	-6.22199241856204
MIER1	gene	protein_coding	MIER1	ENSG00000198160.14	chr1	-0.0315188291839585	3.94369856078959	-0.511788715527258	0.60960899572368	0.761816065680516	-6.22199343997027
CFLAR	gene	protein_coding	CFLAR	ENSG00000003402.19	chr2	-0.0509101940390089	4.14962435447905	-0.540574505953948	0.589663908106328	0.747096898070877	-6.22199865805311
CNOT3	gene	protein_coding	CNOT3	ENSG00000088038.17	chr19	0.0346277999598437	4.91575963068274	0.635536467356815	0.526120911630342	0.700587117158753	-6.22203534913662
EEF2KMT	gene	protein_coding	EEF2KMT	ENSG00000118894.14	chr16	0.0205102350635027	3.3362322683083	0.295315397189552	0.768192524246353	0.86788304028027	-6.22211853714431
PARP16	gene	protein_coding	PARP16	ENSG00000138617.14	chr15	-0.00574243586913958	3.22984164807157	-0.086730918348681	0.931009904036145	0.963001675836865	-6.2221585055395
PNRC2	gene	protein_coding	PNRC2	ENSG00000189266.11	chr1	-0.0340246515294584	6.35100903726062	-0.579347699611122	0.56329000666044	0.728419155798706	-6.22225259386978
PPRC1	gene	protein_coding	PPRC1	ENSG00000148840.10	chr10	0.0359399730588086	3.90680492042134	0.551901827759078	0.581899653591747	0.741861768663245	-6.22237764270878
SENP5	gene	protein_coding	SENP5	ENSG00000119231.10	chr3	0.0324476759413352	5.07131927651626	0.636053214316732	0.525785051574897	0.700219512245238	-6.222438303954
RP5-1085F17.3	gene	lincRNA	RP5-1085F17.3	ENSG00000260257.2	chr20	0.0543053601733101	4.72121884999041	0.601347061156045	0.548585875069412	0.717534753690207	-6.22265207715208
ACSF3	gene	protein_coding	ACSF3	ENSG00000176715.15	chr16	0.0215109304126551	3.44078575712041	0.402804275020796	0.687709518219681	0.816334796856744	-6.22269639676855
KANSL1-AS1	gene	antisense	KANSL1-AS1	ENSG00000214401.4	chr17	0.05912965459002	3.7924277620769	0.240710149000721	0.810133564869603	0.893292750153822	-6.22272473261989
C8orf44	gene	protein_coding	C8orf44	ENSG00000213865.7	chr8	-0.0203270127166766	3.54015415928064	-0.420925202810383	0.674458191301	0.807522309922194	-6.22277067785844
LINC00997	gene	lincRNA	LINC00997	ENSG00000281332.1	chr7	0.00082225198676511	3.24617338684067	0.00974106079292809	0.992241813048379	0.99629036941358	-6.22284835035106
LLPH	gene	protein_coding	LLPH	ENSG00000139233.6	chr12	0.00773691964207579	3.27606575350117	0.149484651816504	0.881387355423101	0.934404326688375	-6.2229618833963
RP5-827C21.4	gene	antisense	RP5-827C21.4	ENSG00000231663.1	chr1	-0.0647423355133645	4.23214604900118	-0.553010507574098	0.581142316242139	0.741318824202923	-6.22303886111718
PTPRG	gene	protein_coding	PTPRG	ENSG00000144724.19	chr3	-0.048944351789237	3.99582442836958	-0.531681249283912	0.595793368458801	0.751581822548314	-6.22307754113741
MTHFD2	gene	protein_coding	MTHFD2	ENSG00000065911.11	chr2	-0.0790078615955281	3.53577098593617	-0.536147221304856	0.59271163442354	0.749449269301564	-6.2230786907047
RP11-274B21.3	gene	processed_pseudogene	RP11-274B21.3	ENSG00000243679.1	chr7	0.0923661760106551	5.61989931373455	0.624226176668876	0.533499699787656	0.705926564592985	-6.22315630803755
LFNG	gene	protein_coding	LFNG	ENSG00000106003.12	chr7	-0.0747847331662626	4.19310544016549	-0.55549054685682	0.579449895366996	0.740283514243613	-6.22318496589406
RBM25	gene	protein_coding	RBM25	ENSG00000119707.13	chr14	-0.039094523264434	5.80182230147038	-0.610102141124017	0.542787824065759	0.712850384241589	-6.22319325877652
SLC2A8	gene	protein_coding	SLC2A8	ENSG00000136856.17	chr9	-0.041737929902391	4.84830354152691	-0.630167958248269	0.52961672245978	0.703326017397865	-6.22323863495274
FABP3	gene	protein_coding	FABP3	ENSG00000121769.7	chr1	0.0607083316078025	7.81597837221455	0.255740006493854	0.798528723854224	0.886207192869969	-6.22330770589688
RP11-167N5.5	gene	lincRNA	RP11-167N5.5	ENSG00000267834.1	chr9	-0.0316007390905391	3.02739178527791	-0.283935326093469	0.77688140017966	0.873159637102636	-6.22333115203119
PSMD13	gene	protein_coding	PSMD13	ENSG00000185627.17	chr11	0.0306554475584955	7.0569600643214	0.47057704909574	0.638678549556387	0.78186647807633	-6.22333914974945
DOCK7	gene	protein_coding	DOCK7	ENSG00000116641.17	chr1	0.0111277410673813	3.28218077617063	0.135501850457885	0.892410646052021	0.940737275023886	-6.22338707373135
PPARA	gene	protein_coding	PPARA	ENSG00000186951.16	chr22	-0.0287883546573457	3.53275686124439	-0.305288957009023	0.760601634877847	0.862592236668489	-6.22342204514868
ITGAE	gene	protein_coding	ITGAE	ENSG00000083457.11	chr17	-0.0290669584903291	3.9818460591192	-0.496961750309418	0.619999185253475	0.768709639519724	-6.2234527532499
SPIN1	gene	protein_coding	SPIN1	ENSG00000106723.16	chr9	-0.0278321415521958	6.95546381097541	-0.464779649652573	0.642814689368628	0.784554637291377	-6.22354439185587
METTL7A	gene	protein_coding	METTL7A	ENSG00000185432.11	chr12	-0.0702323965303417	6.93210574925422	-0.560434067116427	0.576083345708822	0.737995507529944	-6.22355267984079
ADAMTS9	gene	protein_coding	ADAMTS9	ENSG00000163638.13	chr3	-0.0424724736778108	2.79617918179589	-0.198213959698153	0.843166547051616	0.913671085686207	-6.22361445750914
SP100	gene	protein_coding	SP100	ENSG00000067066.16	chr2	-0.0321091208041975	3.41133782885863	-0.239427599161078	0.811125842179984	0.894044152022075	-6.22373013019752
PSMB5	gene	protein_coding	PSMB5	ENSG00000100804.18	chr14	-0.026372694020508	7.43650987093531	-0.393584759659163	0.694489206180247	0.820556113189809	-6.22375165313249
FOXP1	gene	protein_coding	FOXP1	ENSG00000114861.18	chr3	-0.0249420213469072	3.49265630712344	-0.300829107198685	0.763993202359346	0.864972531112087	-6.22383819051718
MIEF2	gene	protein_coding	MIEF2	ENSG00000177427.12	chr17	0.0284091469644432	3.91759479164163	0.557857860181968	0.577836584739044	0.739229427053335	-6.22397907474814
EDEM2	gene	protein_coding	EDEM2	ENSG00000088298.12	chr20	0.037469493707361	4.46402706077214	0.60593405995529	0.545544283133434	0.715106994665952	-6.22402814647139
PSMD12	gene	protein_coding	PSMD12	ENSG00000197170.9	chr17	-0.0514534991479358	5.23170370017647	-0.632960024014826	0.527797125015322	0.701861386107196	-6.22421951019133
RBM42	gene	protein_coding	RBM42	ENSG00000126254.11	chr19	0.0312212165245542	7.00948549984966	0.505798089520439	0.613797593778678	0.764577482111233	-6.22432938847569
ORC5	gene	protein_coding	ORC5	ENSG00000164815.10	chr7	-0.0464982915776453	4.00314809064318	-0.59160816261941	0.555071570281972	0.722058607145114	-6.22434227494962
TMEM57	gene	protein_coding	TMEM57	ENSG00000204178.9	chr1	-0.0281589746596067	4.87247953270324	-0.632506436766924	0.528092509862043	0.702094719753573	-6.22438515626984
ANKRD29	gene	protein_coding	ANKRD29	ENSG00000154065.16	chr18	-0.0775803231722305	4.3594486324686	-0.623544611972263	0.533946033032688	0.70610887952976	-6.22439224167454
EBP	gene	protein_coding	EBP	ENSG00000147155.10	chrX	0.0529504208062228	4.88914301162056	0.630071930098653	0.529679361580176	0.703326017397865	-6.22443509107168
B4GALT4	gene	protein_coding	B4GALT4	ENSG00000121578.12	chr3	0.00744791803175993	3.21797602113069	0.127187728260993	0.898975171176005	0.945168484264519	-6.22444952004052
DHRS7	gene	protein_coding	DHRS7	ENSG00000100612.13	chr14	0.046429791729194	6.24954895753417	0.593611796259648	0.553734145601776	0.720937673491321	-6.22456362744629
